aX,aY,aZ,gX,gY,gZ
0.359,0.795,0.002,-11.353,2.625,7.568
0.358,0.827,-0.017,-4.883,1.831,4.395
0.335,0.845,-0.051,-0.671,0.061,0.122
0.309,0.868,-0.052,-0.183,-1.221,-2.747
0.309,0.875,-0.044,-2.441,-1.221,-1.892
0.304,0.852,-0.046,-5.615,0.610,0.610
0.295,0.836,-0.019,-7.996,1.526,2.136
0.305,0.819,0.020,-8.301,0.916,3.479
0.290,0.794,0.033,-4.883,2.258,3.906
0.267,0.777,0.013,0.244,5.066,3.235
0.276,0.799,0.001,4.028,4.028,3.296
0.295,0.839,-0.000,6.226,1.587,3.906
0.291,0.882,-0.005,6.836,1.465,3.601
0.300,0.925,-0.007,6.897,1.526,2.441
0.314,0.944,-0.016,6.531,1.953,0.183
0.315,0.946,-0.045,7.263,2.991,-2.930
0.298,0.957,-0.080,7.996,3.418,-5.310
0.265,0.982,-0.114,8.423,4.700,-6.287
0.237,0.995,-0.171,8.118,5.554,-5.798
0.237,0.995,-0.186,5.249,3.174,-5.249
0.256,0.994,-0.137,-1.343,0.793,-3.296
0.294,0.967,-0.086,-7.751,1.953,0.488
0.332,0.935,-0.041,-11.047,3.784,3.235
0.345,0.913,0.002,-11.353,4.028,1.709
0.328,0.905,-0.011,-6.287,4.639,-1.953
0.297,0.921,-0.042,-0.671,5.127,-5.005
0.281,0.944,-0.066,1.953,3.906,-5.798
0.284,0.948,-0.072,0.305,3.662,-5.005
0.290,0.937,-0.071,-3.174,4.028,-3.296
0.298,0.927,-0.068,-6.226,4.761,-1.709
0.305,0.928,-0.058,-8.606,5.493,-1.404
0.304,0.930,-0.062,-9.338,6.104,-2.380
0.297,0.928,-0.073,-9.399,6.653,-4.822
0.298,0.927,-0.073,-9.949,6.531,-7.385
0.302,0.920,-0.058,-10.803,5.493,-11.108
0.311,0.903,-0.043,-12.207,4.700,-14.160
0.328,0.885,-0.036,-12.451,4.944,-16.541
0.342,0.884,-0.021,-12.451,5.005,-17.639
0.369,0.891,0.000,-12.451,5.676,-17.334
0.403,0.902,0.025,-12.390,6.836,-17.090
0.423,0.919,0.045,-11.902,9.094,-17.456
0.442,0.932,0.054,-11.108,12.268,-18.799
0.456,0.937,0.050,-11.108,15.564,-20.996
0.456,0.946,0.041,-11.841,19.958,-23.560
0.443,0.948,0.034,-13.062,22.949,-26.550
0.428,0.934,0.004,-12.573,24.597,-28.870
1.066,0.090,-1.556,46.936,12.390,80.811
1.150,0.053,-1.697,49.927,19.897,102.112
1.269,-0.036,-1.925,56.396,31.738,122.314
1.355,-0.154,-2.209,66.345,46.204,138.000
1.318,-0.268,-2.551,77.820,60.608,151.245
1.143,-0.327,-2.918,89.966,73.364,166.748
0.849,-0.336,-3.194,101.929,81.238,189.758
0.589,-0.279,-3.342,109.131,74.219,217.468
0.505,-0.221,-3.369,107.727,41.687,242.798
0.466,-0.208,-3.339,101.257,-8.240,259.277
0.392,-0.179,-3.277,90.210,-57.617,262.268
0.115,-0.107,-3.187,64.575,-98.511,252.869
-0.277,0.038,-2.959,18.616,-138.184,236.267
-0.928,0.214,-2.378,-44.922,-176.819,219.482
-1.641,0.381,-1.298,-121.521,-205.505,204.651
-2.328,0.595,0.161,-196.594,-199.463,189.575
-3.365,0.485,1.500,-242.737,-126.038,184.998
-4.000,0.654,2.853,-232.544,-53.040,195.312
-4.000,1.444,3.981,-153.198,-77.332,256.287
-4.000,2.176,4.000,13.794,-164.673,360.718
-3.607,3.248,3.984,188.721,-236.755,456.787
-3.273,4.000,4.000,222.595,-272.583,549.561
-1.848,4.000,3.957,228.210,-252.686,592.834
0.656,4.000,2.667,254.761,-194.824,493.958
3.204,4.000,1.915,188.843,-192.932,302.063
4.000,3.256,2.104,74.219,-223.755,132.141
4.000,2.692,2.432,-37.659,-181.946,28.687
3.712,1.475,1.921,-136.230,-17.395,-70.251
1.263,0.288,1.249,-179.321,155.945,-215.149
-0.777,-0.099,0.709,-156.311,195.862,-304.016
-2.249,-0.300,-0.155,-76.965,153.809,-279.419
-2.920,-0.629,-1.189,-7.568,141.418,-198.120
-2.581,-0.660,-1.694,5.920,139.832,-91.675
-1.930,-0.455,-1.522,-20.630,104.614,24.597
-1.305,-0.230,-1.047,-52.002,57.495,97.595
-0.719,0.027,-0.639,-58.472,24.170,115.051
-0.353,0.268,-0.407,-41.199,3.113,101.135
-0.210,0.481,-0.305,-15.991,-7.812,67.139
-0.221,0.601,-0.291,4.456,-15.686,27.100
-0.235,0.672,-0.295,18.433,-24.292,-5.249
-0.268,0.736,-0.301,27.100,-30.334,-20.508
-0.246,0.786,-0.304,30.212,-31.799,-19.043
-0.153,0.792,-0.304,26.428,-31.250,-7.568
-0.048,0.799,-0.261,16.968,-29.419,6.165
0.014,0.823,-0.209,7.141,-25.146,16.724
0.001,0.839,-0.209,3.906,-19.775,19.897
0.011,0.855,-0.239,7.690,-19.653,14.832
0.011,0.894,-0.263,13.123,-24.658,8.606
0.012,0.954,-0.268,15.442,-27.161,5.981
0.014,0.968,-0.277,15.076,-26.489,2.869
0.048,0.948,-0.268,14.099,-26.611,-2.563
0.066,0.943,-0.254,15.076,-26.794,-6.042
0.054,0.971,-0.225,15.320,-25.452,-6.958
0.056,0.971,-0.216,15.442,-22.949,-5.432
0.078,0.932,-0.218,16.296,-19.287,-3.113
0.081,0.920,-0.240,15.198,-14.587,0.000
0.042,0.943,-0.286,13.611,-9.277,-0.427
-0.028,1.020,-0.374,14.587,-2.380,7.141
-0.010,1.046,-0.392,18.311,-6.897,6.531
-0.006,1.041,-0.404,13.428,-11.780,5.737
0.000,1.050,-0.397,3.906,-13.184,7.996
-0.004,1.080,-0.393,-7.812,-9.094,12.207
0.000,1.103,-0.363,-17.029,-6.042,13.794
0.043,1.093,-0.326,-20.447,-7.263,10.620
0.096,1.073,-0.302,-18.555,-10.071,6.165
0.119,1.048,-0.308,-16.052,-10.376,0.366
0.107,1.009,-0.328,-13.794,-9.766,-6.775
0.070,0.980,-0.309,-10.742,-12.207,-15.259
0.037,0.938,-0.292,-3.967,-15.198,-21.790
0.038,0.903,-0.294,5.249,-17.151,-24.597
0.040,0.899,-0.305,15.137,-18.311,-21.118
0.042,0.919,-0.298,19.958,-17.700,-13.123
0.072,0.942,-0.298,20.874,-15.991,-3.906
0.119,0.971,-0.286,19.287,-14.465,4.578
0.168,1.014,-0.277,16.357,-12.573,10.376
0.211,1.049,-0.266,13.489,-10.986,11.719
0.248,1.068,-0.257,11.414,-10.742,6.836
0.270,1.059,-0.254,8.911,-11.597,-2.441
0.247,1.019,-0.234,6.042,-12.512,-13.184
0.205,0.977,-0.188,2.258,-12.146,-20.874
0.195,0.918,-0.171,-0.305,-8.667,-22.461
0.183,0.882,-0.160,-2.014,-3.113,-19.470
0.175,0.886,-0.146,-3.174,3.052,-15.320
0.162,0.899,-0.151,-3.479,8.179,-11.353
0.161,0.905,-0.183,-2.014,11.414,-8.545
0.166,0.923,-0.225,-0.793,13.733,-7.507
0.158,0.945,-0.259,-0.793,15.991,-8.606
0.138,0.975,-0.281,-1.465,17.517,-10.681
0.114,0.997,-0.287,-3.052,17.883,-12.512
0.108,1.014,-0.285,-5.127,18.127,-13.855
0.110,1.021,-0.291,-6.775,17.944,-15.076
0.125,1.021,-0.294,-8.118,17.700,-17.517
0.137,1.025,-0.287,-9.827,17.639,-21.057
0.130,1.028,-0.279,-10.864,18.250,-24.597
0.128,1.022,-0.288,-10.010,19.653,-27.832
0.113,1.015,-0.303,-8.972,20.569,-31.006
0.102,1.011,-0.310,-7.935,19.165,-34.241
0.105,1.000,-0.318,-7.751,17.822,-37.659
0.108,0.967,-0.326,-8.545,17.090,-40.894
0.091,0.953,-0.319,-10.071,17.517,-42.053
0.084,0.946,-0.309,-11.597,18.860,-40.833
0.087,0.941,-0.312,-12.573,21.484,-37.842
0.094,0.939,-0.317,-13.062,24.109,-34.302
0.105,0.937,-0.321,-13.306,26.489,-31.494
0.114,0.928,-0.330,-12.390,28.320,-30.457
0.122,0.931,-0.333,-10.742,28.625,-31.311
0.117,0.947,-0.327,-8.545,28.442,-34.119
0.088,0.973,-0.320,-6.409,27.222,-38.086
0.068,0.991,-0.323,-4.822,23.987,-42.053
0.086,0.985,-0.330,-4.150,19.287,-45.288
0.110,0.982,-0.323,-5.005,16.846,-48.035
0.125,0.976,-0.308,-5.493,16.968,-50.781
0.141,0.967,-0.309,-5.554,17.944,-54.688
0.144,0.964,-0.317,-5.066,18.311,-59.021
0.137,0.969,-0.305,-5.676,17.822,-63.599
0.130,0.976,-0.285,-7.568,17.700,-66.833
0.124,0.989,-0.251,-10.376,18.127,-68.176
0.136,1.003,-0.212,-14.038,18.982,-68.237
0.157,1.015,-0.185,-17.456,21.362,-67.200
0.935,-0.589,-1.835,101.074,-23.499,-4.761
1.020,-0.683,-2.145,129.272,-11.169,28.015
1.033,-0.729,-2.400,155.029,3.601,74.463
0.992,-0.707,-2.575,181.213,24.170,122.498
0.944,-0.678,-2.721,211.914,46.082,155.273
0.933,-0.679,-2.891,238.647,57.922,167.603
0.843,-0.723,-3.096,261.414,55.359,164.307
0.921,-0.798,-3.347,279.907,41.443,156.189
1.063,-0.887,-3.625,283.447,16.663,152.649
1.041,-0.900,-3.769,269.592,-7.202,150.269
0.892,-0.819,-3.762,235.291,-18.799,140.930
0.638,-0.783,-3.801,192.505,-20.691,120.422
0.206,-0.865,-3.850,141.541,-32.471,83.374
-0.411,-0.935,-3.661,78.369,-63.293,29.907
-1.159,-0.899,-3.099,-4.089,-116.089,-23.315
-2.124,-0.998,-2.203,-107.300,-182.922,-66.101
-3.646,-1.341,-0.567,-217.102,-240.479,-83.557
-4.000,-1.557,1.878,-312.378,-289.551,-33.752
-4.000,-1.539,4.000,-251.648,-327.332,143.066
-4.000,-0.634,4.000,-12.390,-365.540,389.954
-4.000,1.818,4.000,243.286,-414.795,593.994
-3.870,4.000,4.000,386.292,-432.495,683.472
-2.467,4.000,4.000,439.209,-358.276,622.253
-1.786,4.000,4.000,356.812,-268.066,511.108
-0.125,4.000,3.578,260.376,-226.196,447.144
2.275,4.000,1.750,194.397,-208.435,425.598
4.000,4.000,0.692,65.430,-202.637,330.200
4.000,3.415,0.917,-103.149,-184.082,138.916
3.875,1.471,1.995,-259.888,-124.084,-103.516
1.212,0.168,2.820,-285.461,-48.767,-324.707
-0.776,-0.663,1.624,-136.475,29.785,-411.011
-2.022,-0.941,0.004,-4.822,103.333,-326.111
-2.605,-0.610,-0.706,13.611,136.108,-149.170
-2.132,-0.215,-0.814,-6.348,123.169,19.836
-1.502,0.110,-0.701,-4.517,68.604,120.911
-0.807,0.670,-0.529,16.724,20.264,155.518
-0.204,1.223,-0.521,33.691,-1.953,142.700
0.114,1.465,-0.498,33.752,-9.460,99.792
0.246,1.527,-0.303,30.945,-29.480,36.377
0.274,1.453,-0.190,35.217,-53.955,-27.832
0.190,1.214,-0.120,38.818,-65.247,-82.703
0.039,0.892,0.044,35.034,-70.557,-111.938
-0.024,0.572,0.201,29.968,-70.923,-107.971
-0.084,0.321,0.314,25.879,-65.125,-73.181
-0.001,0.256,0.348,21.179,-51.636,-15.808
0.207,0.356,0.253,16.296,-32.227,46.265
0.425,0.594,0.115,10.254,-14.526,94.238
0.580,0.901,0.015,6.104,-5.554,113.342
0.630,1.136,-0.065,8.789,-3.601,101.379
0.633,1.290,-0.130,15.625,-8.240,69.214
0.531,1.310,-0.202,19.470,-13.062,34.241
0.423,1.236,-0.226,15.015,-15.808,4.822
0.302,1.102,-0.154,3.540,-20.508,-11.353
0.264,0.909,-0.046,-7.446,-24.231,-12.329
0.272,0.781,0.041,-14.648,-23.071,-0.366
0.328,0.754,0.098,-14.771,-18.433,17.395
0.404,0.812,0.126,-9.460,-13.000,32.654
0.433,0.894,0.128,-0.244,-8.057,40.710
0.422,0.958,0.075,12.329,-5.249,36.865
0.458,1.031,-0.034,26.245,-7.996,23.193
0.444,1.110,-0.128,35.645,-13.733,7.263
0.393,1.139,-0.187,36.865,-18.311,-5.310
0.401,1.132,-0.150,30.029,-25.269,-12.146
0.429,1.089,-0.049,19.409,-31.799,-13.794
0.447,1.003,0.045,10.925,-31.555,-14.221
0.453,0.896,0.086,6.714,-26.978,-15.808
0.476,0.847,0.099,7.874,-23.193,-18.066
0.491,0.847,0.109,10.742,-20.691,-18.494
0.504,0.862,0.097,11.047,-16.113,-17.639
0.484,0.837,0.087,9.277,-11.719,-18.127
0.444,0.810,0.098,10.132,-10.437,-20.935
0.381,0.791,0.086,14.832,-9.888,-23.804
0.344,0.766,0.034,19.043,-9.460,-23.682
0.329,0.774,-0.001,18.921,-8.667,-17.395
0.315,0.815,-0.004,12.756,-7.812,-7.019
0.342,0.862,0.010,3.235,-5.920,4.089
0.381,0.880,0.034,-6.470,-3.967,13.062
0.428,0.884,0.052,-13.855,-2.991,16.968
0.438,0.877,0.052,-17.395,-2.197,15.320
0.396,0.868,0.059,-15.320,-2.014,7.751
0.344,0.874,0.063,-7.568,-4.639,-0.916
0.333,0.876,0.037,1.160,-7.385,-6.531
0.343,0.880,0.014,4.883,-8.911,-7.690
0.333,0.887,0.019,2.869,-8.423,-5.188
0.335,0.895,0.033,0.183,-6.714,-2.380
0.328,0.902,0.025,-2.136,-5.859,0.549
0.314,0.940,0.021,-2.747,-5.798,1.831
0.357,0.925,0.079,0.305,-7.751,1.953
0.379,0.922,0.066,-2.686,-8.118,-0.427
0.364,0.927,0.036,-5.005,-2.075,-2.075
0.347,0.902,0.050,-0.671,-2.808,-5.981
0.324,0.887,0.024,6.287,-5.554,-11.169
0.334,0.875,0.032,12.329,-6.714,-14.893
0.319,0.880,0.042,11.047,-7.446,-13.306
0.303,0.880,0.036,7.690,-5.127,-7.263
0.320,0.893,0.054,4.944,-3.174,-0.977
0.344,0.914,0.063,1.953,-1.038,4.883
0.380,0.941,0.068,0.366,0.916,7.874
0.405,0.967,0.084,-0.916,1.099,7.080
0.421,0.972,0.090,-0.793,0.671,2.441
0.432,0.977,0.084,1.282,1.343,-4.883
0.414,0.974,0.071,3.601,2.808,-12.268
0.363,0.952,0.041,6.104,4.883,-19.592
0.324,0.934,0.028,8.423,5.005,-25.452
0.304,0.922,0.043,9.644,4.089,-28.137
0.309,0.909,0.050,10.864,5.005,-27.893
0.347,0.890,0.073,12.268,6.836,-26.978
0.393,0.897,0.117,12.573,7.812,-26.855
0.383,0.880,0.106,15.808,8.423,-31.555
0.369,0.860,0.062,25.208,6.287,-44.434
0.345,0.878,0.031,33.447,0.549,-58.716
0.309,0.889,0.006,39.185,-5.554,-67.749
0.253,0.868,-0.030,40.283,-7.019,-69.824
0.235,0.852,-0.050,36.621,-6.775,-65.857
0.264,0.857,-0.029,30.518,-7.324,-56.885
0.314,0.867,0.030,23.193,-6.470,-47.241
0.383,0.871,0.101,17.212,-4.639,-41.260
0.477,0.870,0.173,15.015,-3.662,-40.100
0.560,0.866,0.235,14.587,-2.319,-42.908
1.634,-0.287,-1.701,61.279,37.476,80.322
1.830,-0.468,-2.092,87.463,62.317,101.929
1.753,-0.516,-2.415,107.910,93.323,128.906
1.433,-0.405,-2.583,120.117,120.544,158.875
1.138,-0.239,-2.749,126.831,134.033,183.777
1.094,-0.210,-2.984,145.691,124.695,192.688
1.156,-0.341,-3.263,178.406,95.276,193.176
1.174,-0.450,-3.478,208.252,58.411,187.866
1.158,-0.435,-3.547,221.436,26.306,177.979
1.007,-0.381,-3.589,221.680,0.183,163.025
0.683,-0.428,-3.779,219.116,-21.790,132.874
0.234,-0.464,-3.963,207.092,-44.128,80.383
-0.417,-0.427,-3.912,173.218,-86.426,23.926
-1.282,-0.358,-3.734,116.333,-156.311,-17.700
-2.454,-0.274,-3.083,35.889,-231.873,-38.635
-3.599,-0.300,-1.802,-88.623,-309.509,-22.949
-4.000,-0.268,0.354,-224.365,-364.136,65.918
-4.000,0.149,3.014,-294.373,-356.689,241.028
-4.000,1.425,4.000,-236.206,-340.088,469.299
-4.000,3.350,4.000,-88.013,-349.182,669.678
-2.315,4.000,4.000,95.154,-292.542,715.332
-0.635,4.000,4.000,264.465,-165.466,622.986
0.169,4.000,4.000,251.465,-108.154,508.545
1.605,4.000,3.034,235.229,-123.108,332.275
3.244,3.985,1.605,191.711,-130.493,94.543
3.146,2.201,1.349,50.781,-122.009,-113.037
1.790,0.658,2.015,-95.581,-69.763,-263.489
0.300,-0.593,2.269,-145.508,-7.080,-333.008
-0.656,-1.357,1.646,-64.331,49.255,-296.265
-1.210,-1.229,0.743,37.476,106.567,-179.687
-1.363,-0.609,-0.043,94.543,138.794,-47.363
-1.073,0.130,-0.461,106.323,138.733,46.692
-0.712,0.833,-0.690,96.802,109.192,86.121
-0.361,1.306,-0.975,72.815,77.332,82.031
-0.294,1.529,-1.053,29.175,58.105,58.350
-0.423,1.515,-0.799,-12.207,35.278,27.100
-0.462,1.325,-0.557,-26.489,9.521,-8.240
-0.437,1.014,-0.368,-25.085,-7.568,-40.222
-0.371,0.652,-0.022,-23.437,-22.705,-61.890
-0.317,0.345,0.302,-17.090,-32.227,-59.448
-0.146,0.221,0.463,-5.554,-26.245,-31.677
0.076,0.289,0.439,7.812,-9.094,7.019
0.182,0.494,0.354,18.005,6.531,40.100
0.200,0.755,0.203,25.574,16.724,59.998
0.190,0.976,-0.027,30.640,18.005,60.974
0.214,1.138,-0.196,28.809,9.399,48.462
0.197,1.259,-0.224,19.775,-2.686,32.776
0.183,1.319,-0.166,9.094,-9.460,19.287
0.212,1.305,-0.131,5.371,-11.292,8.240
0.202,1.211,-0.143,5.859,-11.536,-3.906
0.194,1.101,-0.129,7.812,-12.756,-18.127
0.175,0.986,-0.111,12.756,-14.709,-29.663
0.126,0.925,-0.082,16.357,-15.076,-31.372
0.105,0.882,-0.087,17.151,-12.634,-24.353
0.124,0.889,-0.103,16.174,-10.315,-12.390
0.155,0.955,-0.132,12.024,-7.568,-2.075
0.168,1.008,-0.155,7.019,-6.775,3.540
0.217,1.075,-0.141,3.723,-8.423,3.296
0.264,1.141,-0.077,0.671,-12.024,0.061
0.308,1.148,-0.026,0.305,-15.137,-4.761
0.320,1.140,0.018,0.977,-16.357,-9.277
0.291,1.098,0.032,2.258,-16.663,-13.245
0.260,1.049,0.030,5.188,-16.296,-16.907
0.208,0.986,0.045,9.827,-16.418,-19.531
0.197,0.954,0.009,14.709,-16.113,-18.066
0.196,0.954,-0.061,15.503,-10.681,-9.399
0.250,0.965,-0.075,12.085,-6.836,0.183
0.327,0.993,-0.039,8.057,-7.019,8.118
0.386,1.025,-0.009,5.066,-6.287,11.902
0.410,1.065,0.009,3.845,-4.822,10.803
0.378,1.072,-0.008,6.104,-4.944,5.798
0.349,1.069,-0.060,8.789,-4.395,-1.892
0.299,1.040,-0.085,8.362,-3.784,-9.705
0.260,1.010,-0.100,7.324,-4.028,-17.517
0.202,0.986,-0.078,7.141,-6.775,-18.799
0.229,0.982,-0.068,0.183,-4.822,-15.930
0.245,0.951,-0.058,-5.859,-0.671,-6.897
0.268,0.937,-0.028,-13.367,2.991,-0.305
0.269,0.921,0.025,-18.799,5.554,5.005
0.281,0.906,0.064,-19.836,7.263,6.897
0.293,0.888,0.083,-16.785,8.606,6.104
0.306,0.872,0.073,-11.780,8.057,1.648
0.304,0.871,0.044,-5.188,6.226,-4.089
0.284,0.880,0.017,-0.061,5.493,-8.545
0.258,0.894,0.010,1.404,4.639,-10.254
0.239,0.895,0.000,1.587,2.930,-8.362
0.216,0.884,-0.024,0.854,0.305,-5.066
0.215,0.900,-0.016,-1.282,-1.282,-0.427
0.206,0.911,0.011,-2.869,-1.892,4.822
0.221,0.892,-0.004,-0.977,-0.183,7.935
0.247,0.892,-0.019,1.343,1.831,8.728
0.253,0.902,-0.022,3.357,1.770,7.324
0.245,0.921,-0.051,5.798,1.526,4.150
0.225,0.942,-0.076,6.042,1.709,1.953
0.215,0.946,-0.083,4.761,1.038,0.916
0.217,0.954,-0.075,1.831,0.244,1.343
0.219,0.964,-0.050,-2.197,-0.305,3.357
0.241,0.976,-0.030,-5.066,-0.061,5.493
0.251,0.981,-0.010,-5.493,-0.244,5.554
0.265,0.981,-0.015,-3.784,-0.061,2.625
0.269,0.979,-0.037,-1.770,0.549,-2.197
0.251,0.964,-0.063,-0.977,0.671,-6.897
0.225,0.968,-0.061,-0.427,0.244,-10.742
0.202,0.960,-0.056,0.916,-0.549,-13.306
0.197,0.943,-0.046,2.258,-1.404,-13.062
0.212,0.930,-0.036,3.052,-1.221,-10.254
0.241,0.932,-0.025,2.563,-0.122,-6.714
0.281,0.937,-0.011,0.671,1.831,-4.517
0.283,0.939,0.014,-1.160,2.319,-4.395
0.279,0.938,0.010,1.465,3.296,-6.287
0.260,0.946,-0.014,6.287,3.357,-10.742
0.217,0.941,-0.033,9.399,2.747,-15.503
0.194,0.934,-0.065,10.620,4.272,-18.311
0.199,0.923,-0.075,9.644,4.272,-17.273
0.208,0.920,-0.080,6.409,1.770,-14.832
0.224,0.901,-0.063,2.014,-0.122,-12.390
0.234,0.907,0.025,-1.221,-1.282,-9.277
0.267,0.939,0.037,-0.061,0.610,-6.226
0.281,0.933,-0.019,4.150,4.517,-5.981
1.348,0.074,-1.450,27.222,-5.981,21.179
1.463,0.126,-1.603,35.217,-3.357,30.151
1.581,0.116,-1.829,48.706,-6.897,33.569
1.706,0.076,-2.182,63.171,-15.930,32.959
1.781,0.060,-2.623,74.341,-24.902,34.302
1.896,-0.084,-3.161,84.473,-23.254,38.940
1.953,-0.297,-3.520,74.524,-12.085,36.377
1.910,-0.403,-3.637,32.471,-4.578,24.109
1.866,-0.657,-3.524,-11.475,2.808,3.174
1.723,-1.030,-3.375,-35.461,15.869,-17.334
1.413,-1.417,-3.420,-44.128,41.626,-28.870
0.985,-1.725,-3.651,-39.001,72.693,-31.616
0.456,-1.860,-3.772,-30.518,84.351,-20.264
-0.245,-1.858,-3.623,-21.790,56.213,6.653
-1.108,-1.788,-3.411,2.686,3.662,54.443
-1.859,-1.622,-3.182,38.818,-53.467,126.953
-2.391,-1.415,-2.850,79.712,-122.620,206.726
-2.791,-1.083,-2.186,134.521,-213.440,263.184
-3.287,-0.615,-0.801,181.213,-336.670,274.841
-3.715,0.275,0.653,245.605,-458.618,227.600
-4.000,1.172,1.870,317.749,-521.973,163.391
-4.000,2.152,3.011,277.771,-516.785,155.457
-4.000,3.101,4.000,77.637,-502.502,240.051
-4.000,4.000,4.000,-139.465,-506.348,381.287
-3.613,4.000,4.000,-165.527,-484.985,494.507
-0.918,4.000,4.000,-61.096,-434.143,581.116
1.827,4.000,4.000,9.155,-385.254,590.027
4.000,4.000,4.000,85.083,-289.612,416.382
4.000,2.616,3.863,78.491,-196.594,133.301
4.000,1.145,3.150,2.075,-38.086,-102.173
2.004,0.067,2.543,-71.411,199.768,-245.422
-0.468,-0.238,1.567,-76.965,334.778,-261.536
-1.929,0.013,0.220,-25.879,338.196,-173.157
-2.437,0.282,-0.940,13.489,301.697,-79.468
-2.243,0.543,-1.340,16.907,238.220,-15.198
-1.853,0.675,-1.237,12.146,156.006,14.465
-1.281,0.647,-0.970,22.766,85.571,8.301
-0.719,0.633,-0.701,40.466,34.424,-12.878
-0.386,0.649,-0.473,49.438,6.836,-30.640
-0.321,0.676,-0.314,45.044,0.854,-38.391
-0.332,0.702,-0.193,36.621,-2.625,-39.856
-0.272,0.713,-0.054,29.175,-12.817,-36.194
-0.169,0.718,0.125,21.912,-21.362,-23.437
0.021,0.751,0.315,15.198,-22.644,-5.432
0.217,0.757,0.465,14.832,-21.423,8.240
0.339,0.804,0.536,21.179,-16.785,12.451
0.436,0.822,0.494,30.823,-13.245,2.258
0.493,0.789,0.408,36.194,-14.771,-17.761
0.519,0.723,0.312,32.776,-16.907,-34.607
0.490,0.664,0.239,22.278,-13.367,-38.879
0.432,0.680,0.201,11.536,-8.728,-31.616
0.425,0.751,0.179,3.296,-6.226,-18.066
0.452,0.818,0.207,-4.456,-6.531,-6.348
0.477,0.865,0.248,-9.338,-9.766,0.671
0.553,0.892,0.285,-10.742,-11.047,2.747
0.616,0.916,0.304,-10.925,-8.545,1.282
0.591,0.910,0.325,-10.254,-3.906,-2.991
0.542,0.876,0.289,-5.005,3.662,-10.315
0.505,0.823,0.217,3.418,7.996,-20.325
0.453,0.786,0.179,10.986,5.432,-27.405
0.436,0.747,0.163,14.832,2.502,-27.954
0.446,0.746,0.164,14.832,-0.549,-18.311
0.466,0.768,0.197,10.559,-2.197,-3.540
0.514,0.818,0.227,3.418,-0.244,11.230
0.557,0.826,0.240,-2.319,2.258,20.142
0.573,0.841,0.234,-5.066,2.991,20.508
0.573,0.860,0.228,-7.080,2.930,14.832
0.523,0.867,0.183,-7.690,5.493,6.531
0.467,0.880,0.152,-8.423,9.644,-0.488
0.433,0.894,0.137,-7.935,8.667,-2.930
0.441,0.888,0.101,-6.714,6.531,-2.563
0.445,0.889,0.094,-7.568,6.226,-0.366
0.443,0.899,0.089,-10.010,5.249,2.625
0.470,0.903,0.067,-13.306,3.540,4.272
0.558,0.855,0.146,-11.597,0.305,2.197
0.499,0.846,0.148,-9.155,-5.005,7.629
0.522,0.839,0.160,-14.526,1.160,7.812
0.487,0.834,0.155,-12.817,2.563,13.550
0.470,0.799,0.137,-11.353,3.174,9.949
0.445,0.762,0.119,-7.568,1.343,2.747
0.431,0.758,0.141,-5.371,-2.014,-3.357
0.410,0.757,0.175,-4.395,-4.333,-5.249
0.408,0.759,0.194,-2.991,-4.578,-4.395
0.429,0.751,0.173,-1.282,-3.845,-2.869
0.421,0.757,0.151,-0.732,-3.601,-0.793
0.406,0.770,0.144,-0.488,-3.784,0.671
0.417,0.775,0.146,0.549,-4.700,1.709
0.434,0.788,0.156,0.183,-5.554,3.235
0.447,0.811,0.177,-1.526,-5.920,5.615
0.442,0.825,0.194,-2.197,-5.188,6.714
0.429,0.817,0.207,-0.671,-3.601,5.554
0.461,0.828,0.194,2.380,0.122,3.906
0.449,0.840,0.204,4.944,2.075,3.052
0.454,0.856,0.211,5.798,3.601,3.479
0.474,0.864,0.216,5.737,2.441,4.089
0.467,0.859,0.218,5.310,1.526,2.686
0.458,0.851,0.208,4.822,2.380,-0.305
0.448,0.837,0.195,4.639,2.563,-3.357
0.418,0.834,0.191,4.761,2.136,-4.822
0.396,0.829,0.189,4.272,2.991,-4.700
0.388,0.830,0.192,3.906,4.456,-3.235
0.393,0.829,0.213,3.235,4.639,-0.488
0.409,0.829,0.220,2.563,4.333,3.113
0.422,0.810,0.243,1.709,5.432,6.409
0.421,0.817,0.262,2.563,6.714,8.545
0.427,0.822,0.250,5.432,8.484,7.935
0.427,0.831,0.233,8.728,9.827,5.493
0.412,0.849,0.215,10.986,9.644,1.892
0.374,0.864,0.180,13.245,8.911,-2.502
0.363,0.876,0.133,14.648,9.705,-6.287
0.365,0.881,0.104,11.780,8.667,-9.094
0.368,0.872,0.128,5.005,5.432,-9.399
0.383,0.864,0.155,-0.610,3.357,-6.958
0.396,0.853,0.187,-4.578,3.723,-3.540
0.409,0.845,0.198,-6.042,4.395,-0.061
0.401,0.831,0.203,-6.042,4.761,1.465
0.390,0.827,0.209,-5.432,4.150,1.526
0.397,0.826,0.197,-3.357,3.296,0.427
0.398,0.825,0.191,0.305,2.502,-2.930
0.447,0.088,-3.047,121.277,97.107,146.545
0.539,-0.010,-3.737,158.691,93.628,108.826
0.488,-0.221,-4.000,186.951,97.351,45.654
0.284,-0.401,-4.000,191.467,92.773,-2.075
-0.105,-0.507,-4.000,160.278,76.904,-9.827
-0.438,-0.654,-4.000,104.614,52.307,20.630
-0.603,-0.768,-4.000,50.903,16.846,84.045
-0.655,-0.914,-4.000,16.785,-18.127,154.907
