Red,Green,Blue
0.294,0.294,0.412
0.312,0.250,0.437
0.312,0.250,0.437
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.333,0.267,0.400
0.286,0.286,0.429
0.286,0.286,0.429
0.308,0.231,0.462
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.333,0.250,0.417
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.273,0.273,0.455
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.300,0.300,0.400
0.333,0.333,0.333
0.333,0.333,0.333
0.375,0.250,0.375
0.333,0.333,0.333
0.333,0.333,0.333
0.375,0.250,0.375
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.417,0.333,0.250
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.364,0.364,0.273
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.361,0.333,0.306
0.360,0.331,0.309
0.357,0.333,0.310
0.357,0.333,0.310
0.361,0.328,0.311
0.363,0.327,0.310
0.359,0.330,0.311
0.360,0.326,0.315
0.354,0.323,0.323
0.350,0.325,0.325
0.367,0.300,0.333
0.364,0.318,0.318
0.375,0.312,0.312
0.333,0.333,0.333
0.385,0.308,0.308
0.333,0.333,0.333
0.333,0.333,0.333
0.357,0.286,0.357
0.364,0.273,0.364
0.400,0.300,0.300
0.375,0.312,0.312
0.368,0.316,0.316
0.368,0.316,0.316
0.353,0.294,0.353
0.368,0.316,0.316
0.368,0.316,0.316
0.350,0.300,0.350
0.368,0.316,0.316
0.368,0.316,0.316
0.368,0.316,0.316
0.368,0.316,0.316
0.368,0.316,0.316
0.368,0.316,0.316
0.333,0.333,0.333
0.333,0.333,0.333
0.368,0.316,0.316
0.350,0.300,0.350
0.333,0.333,0.333
0.333,0.333,0.333
0.350,0.300,0.350
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.318,0.318
0.348,0.304,0.348
0.348,0.304,0.348
0.364,0.318,0.318
0.375,0.292,0.333
0.360,0.320,0.320
0.360,0.320,0.320
0.375,0.292,0.333
0.364,0.318,0.318
0.375,0.292,0.333
0.360,0.320,0.320
0.375,0.292,0.333
0.389,0.278,0.333
0.368,0.316,0.316
0.368,0.316,0.316
0.381,0.286,0.333
0.368,0.316,0.316
0.381,0.286,0.333
0.348,0.304,0.348
0.360,0.320,0.320
0.346,0.308,0.346
0.364,0.318,0.318
0.375,0.312,0.312
0.353,0.294,0.353
0.389,0.278,0.333
0.400,0.300,0.300
0.368,0.316,0.316
0.389,0.278,0.333
0.368,0.316,0.316
0.381,0.286,0.333
0.348,0.304,0.348
0.368,0.316,0.316
0.368,0.316,0.316
0.381,0.286,0.333
0.375,0.292,0.333
0.375,0.292,0.333
0.364,0.318,0.318
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.375,0.292,0.333
0.360,0.320,0.320
0.348,0.304,0.348
0.368,0.316,0.316
0.364,0.318,0.318
0.360,0.320,0.320
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.350,0.300,0.350
0.381,0.286,0.333
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.381,0.286,0.333
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.350,0.300,0.350
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.348,0.304,0.348
0.350,0.300,0.350
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.348,0.304,0.348
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.381,0.286,0.333
0.364,0.318,0.318
0.375,0.292,0.333
0.364,0.318,0.318
0.385,0.308,0.308
0.385,0.308,0.308
0.375,0.312,0.312
0.364,0.318,0.318
0.375,0.292,0.333
0.364,0.318,0.318
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.333,0.333,0.333
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.348,0.304,0.348
0.375,0.312,0.312
0.368,0.316,0.316
0.348,0.304,0.348
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.348,0.304,0.348
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.333,0.333,0.333
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.348,0.304,0.348
0.360,0.320,0.320
0.348,0.304,0.348
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.389,0.278,0.333
0.357,0.286,0.357
0.400,0.267,0.333
0.375,0.312,0.312
0.375,0.312,0.312
0.385,0.308,0.308
0.375,0.312,0.312
0.348,0.304,0.348
0.360,0.320,0.320
0.364,0.318,0.318
0.364,0.318,0.318
0.360,0.320,0.320
0.346,0.308,0.346
0.346,0.308,0.346
0.348,0.304,0.348
0.368,0.316,0.316
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.348,0.304,0.348
0.360,0.320,0.320
0.346,0.308,0.346
0.360,0.320,0.320
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.360,0.320,0.320
0.375,0.292,0.333
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.364,0.318,0.318
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.360,0.320,0.320
0.346,0.308,0.346
0.346,0.308,0.346
0.348,0.304,0.348
0.364,0.318,0.318
0.348,0.304,0.348
0.346,0.308,0.346
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.364,0.318,0.318
0.348,0.304,0.348
0.346,0.308,0.346
0.348,0.304,0.348
0.348,0.304,0.348
0.360,0.320,0.320
0.364,0.318,0.318
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.348,0.304,0.348
0.375,0.292,0.333
0.346,0.308,0.346
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.346,0.308,0.346
0.346,0.308,0.346
0.360,0.320,0.320
0.360,0.320,0.320
0.357,0.321,0.321
0.357,0.321,0.321
0.360,0.320,0.320
0.360,0.320,0.320
0.346,0.308,0.346
0.360,0.320,0.320
0.346,0.308,0.346
0.360,0.320,0.320
0.346,0.308,0.346
0.348,0.304,0.348
0.360,0.320,0.320
0.360,0.320,0.320
0.333,0.333,0.333
0.360,0.320,0.320
0.350,0.300,0.350
0.364,0.318,0.318
0.333,0.333,0.333
0.400,0.300,0.300
0.400,0.300,0.300
0.375,0.312,0.312
0.400,0.300,0.300
0.333,0.333,0.333
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.350,0.300,0.350
0.348,0.304,0.348
0.346,0.308,0.346
0.348,0.304,0.348
0.346,0.308,0.346
0.348,0.304,0.348
0.346,0.308,0.346
0.348,0.304,0.348
0.348,0.304,0.348
0.333,0.333,0.333
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.360,0.320,0.320
0.333,0.333,0.333
0.346,0.308,0.346
0.360,0.320,0.320
0.348,0.304,0.348
