Red,Green,Blue
0.479,0.253,0.267
0.469,0.252,0.279
0.469,0.259,0.272
0.482,0.265,0.252
0.479,0.266,0.256
0.475,0.267,0.258
0.471,0.269,0.260
0.467,0.269,0.264
0.467,0.267,0.267
0.469,0.272,0.259
0.483,0.276,0.241
0.479,0.274,0.247
0.477,0.274,0.249
0.468,0.269,0.263
0.475,0.270,0.255
0.481,0.278,0.241
0.480,0.281,0.240
0.476,0.281,0.242
0.469,0.278,0.253
0.487,0.291,0.222
0.473,0.298,0.229
0.471,0.287,0.242
0.467,0.287,0.246
0.480,0.286,0.233
0.486,0.288,0.226
0.480,0.289,0.231
0.486,0.292,0.222
0.481,0.294,0.224
0.479,0.291,0.231
0.489,0.290,0.222
0.486,0.289,0.225
0.477,0.284,0.239
0.490,0.290,0.220
0.496,0.286,0.218
0.493,0.281,0.226
0.502,0.286,0.212
0.500,0.282,0.218
0.489,0.281,0.230
0.492,0.280,0.227
0.485,0.278,0.237
0.489,0.278,0.232
0.492,0.278,0.230
0.492,0.280,0.228
0.490,0.282,0.229
0.490,0.278,0.232
0.492,0.282,0.226
0.488,0.287,0.224
0.485,0.293,0.222
0.483,0.296,0.222
0.488,0.295,0.217
0.494,0.296,0.210
0.491,0.294,0.215
0.498,0.295,0.207
0.498,0.300,0.203
0.493,0.299,0.209
0.500,0.295,0.205
0.498,0.284,0.218
0.498,0.286,0.216
0.500,0.287,0.213
0.505,0.285,0.210
0.504,0.285,0.212
0.500,0.287,0.213
0.498,0.287,0.215
0.500,0.290,0.210
0.498,0.298,0.204
0.484,0.295,0.222
0.488,0.295,0.217
0.480,0.288,0.232
0.478,0.281,0.241
0.482,0.282,0.237
0.489,0.284,0.227
0.485,0.282,0.232
0.493,0.284,0.223
0.498,0.285,0.217
0.489,0.301,0.210
0.481,0.326,0.193
0.471,0.353,0.176
0.457,0.358,0.185
0.461,0.383,0.156
0.455,0.421,0.124
0.396,0.500,0.104
0.290,0.594,0.116
0.255,0.617,0.128
0.333,0.333,0.333
0.333,0.333,0.333
0.400,0.300,0.300
0.400,0.267,0.333
0.379,0.276,0.345
0.395,0.279,0.326
0.396,0.283,0.321
0.400,0.291,0.309
0.400,0.291,0.309
0.400,0.291,0.309
0.404,0.288,0.308
0.400,0.280,0.320
0.396,0.292,0.312
0.404,0.277,0.319
0.400,0.289,0.311
0.400,0.289,0.311
0.405,0.286,0.310
0.410,0.282,0.308
0.405,0.270,0.324
0.412,0.265,0.324
0.406,0.250,0.344
0.400,0.267,0.333
0.407,0.259,0.333
0.400,0.280,0.320
0.391,0.261,0.348
0.409,0.273,0.318
0.381,0.286,0.333
0.421,0.263,0.316
0.389,0.278,0.333
0.389,0.278,0.333
0.400,0.267,0.333
0.400,0.267,0.333
0.385,0.308,0.308
0.364,0.364,0.273
0.364,0.364,0.273
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.400,0.300,0.300
0.440,0.400,0.160
0.429,0.429,0.143
0.464,0.393,0.143
0.375,0.312,0.312
0.389,0.333,0.278
0.400,0.350,0.250
0.409,0.318,0.273
0.389,0.333,0.278
0.375,0.312,0.312
0.389,0.333,0.278
0.381,0.333,0.286
0.409,0.318,0.273
0.417,0.333,0.250
0.444,0.296,0.259
0.464,0.286,0.250
0.467,0.267,0.267
0.484,0.258,0.258
0.484,0.258,0.258
0.467,0.267,0.267
0.483,0.276,0.241
0.483,0.276,0.241
0.484,0.258,0.258
0.483,0.276,0.241
0.484,0.258,0.258
0.483,0.276,0.241
0.500,0.250,0.250
0.483,0.276,0.241
0.483,0.276,0.241
0.484,0.258,0.258
0.484,0.258,0.258
0.500,0.267,0.233
0.500,0.267,0.233
0.483,0.276,0.241
0.500,0.267,0.233
0.484,0.258,0.258
0.500,0.250,0.250
0.500,0.250,0.250
0.500,0.267,0.233
0.484,0.258,0.258
0.486,0.257,0.257
0.500,0.265,0.235
0.484,0.258,0.258
0.483,0.276,0.241
0.484,0.258,0.258
0.500,0.265,0.235
0.500,0.265,0.235
0.500,0.265,0.235
0.500,0.265,0.235
0.500,0.250,0.250
0.483,0.276,0.241
0.500,0.250,0.250
0.485,0.273,0.242
0.438,0.303,0.259
0.458,0.287,0.254
0.467,0.267,0.266
0.466,0.262,0.273
0.459,0.253,0.288
0.443,0.252,0.305
0.454,0.295,0.250
0.472,0.294,0.234
0.483,0.287,0.231
0.470,0.296,0.234
0.437,0.312,0.250
0.478,0.252,0.270
0.516,0.253,0.232
0.536,0.236,0.227
0.533,0.240,0.227
0.510,0.253,0.237
0.480,0.268,0.252
0.507,0.259,0.234
0.498,0.267,0.235
0.469,0.287,0.244
0.457,0.274,0.269
0.480,0.263,0.258
0.492,0.267,0.242
0.501,0.269,0.230
0.494,0.271,0.235
0.509,0.252,0.240
0.518,0.238,0.244
0.519,0.247,0.234
0.501,0.262,0.238
0.480,0.246,0.273
0.496,0.244,0.259
0.541,0.237,0.222
0.548,0.230,0.222
0.537,0.242,0.221
0.504,0.260,0.236
0.524,0.242,0.233
0.534,0.235,0.230
0.539,0.227,0.235
0.554,0.227,0.218
0.533,0.240,0.227
0.543,0.234,0.223
0.523,0.231,0.246
0.536,0.232,0.232
0.542,0.237,0.221
0.538,0.243,0.219
0.517,0.249,0.234
0.498,0.259,0.243
0.518,0.253,0.229
0.497,0.254,0.249
0.487,0.278,0.235
0.493,0.273,0.234
0.487,0.279,0.234
0.486,0.255,0.259
0.516,0.246,0.238
0.505,0.254,0.241
0.492,0.247,0.261
0.526,0.241,0.233
0.544,0.232,0.225
0.525,0.242,0.233
0.488,0.275,0.237
0.510,0.250,0.239
0.501,0.263,0.236
0.495,0.271,0.234
0.477,0.277,0.246
0.491,0.272,0.237
0.466,0.284,0.250
0.481,0.276,0.243
0.491,0.274,0.235
0.452,0.288,0.261
0.444,0.295,0.262
0.469,0.280,0.250
0.450,0.281,0.270
0.457,0.286,0.256
0.403,0.307,0.290
0.488,0.276,0.236
0.462,0.282,0.257
0.462,0.282,0.256
0.454,0.283,0.263
0.407,0.315,0.278
0.452,0.294,0.253
0.463,0.271,0.266
0.437,0.286,0.277
0.420,0.292,0.288
0.466,0.267,0.267
0.461,0.278,0.261
0.509,0.230,0.261
0.452,0.263,0.285
0.453,0.259,0.288
0.479,0.235,0.286
0.451,0.256,0.293
0.451,0.268,0.281
0.464,0.257,0.279
0.452,0.262,0.285
0.450,0.274,0.276
0.450,0.254,0.296
0.445,0.273,0.282
0.450,0.278,0.271
0.454,0.261,0.285
0.463,0.256,0.281
0.461,0.275,0.264
0.460,0.278,0.262
0.519,0.229,0.252
0.454,0.255,0.291
0.457,0.257,0.286
0.486,0.237,0.277
0.504,0.233,0.263
0.452,0.260,0.288
0.450,0.261,0.290
0.544,0.220,0.236
0.521,0.230,0.249
0.477,0.239,0.283
0.473,0.242,0.286
0.545,0.219,0.236
0.500,0.236,0.264
0.482,0.249,0.269
0.481,0.250,0.269
0.537,0.223,0.240
0.473,0.246,0.281
0.477,0.244,0.279
0.465,0.283,0.253
0.456,0.280,0.264
0.505,0.224,0.271
0.454,0.247,0.299
0.468,0.247,0.285
0.479,0.236,0.284
0.462,0.245,0.293
0.488,0.235,0.277
0.447,0.263,0.290
0.458,0.273,0.268
0.452,0.266,0.282
0.449,0.269,0.282
0.458,0.284,0.259
0.444,0.270,0.286
0.448,0.271,0.281
0.471,0.268,0.261
0.458,0.261,0.281
0.474,0.250,0.276
0.451,0.265,0.283
0.456,0.244,0.299
0.450,0.260,0.290
0.452,0.266,0.281
0.457,0.285,0.258
0.463,0.277,0.260
0.473,0.269,0.258
0.461,0.276,0.263
0.446,0.285,0.269
0.455,0.281,0.264
0.507,0.235,0.258
0.560,0.218,0.222
0.565,0.215,0.220
0.559,0.215,0.225
0.524,0.237,0.239
0.488,0.251,0.261
0.561,0.218,0.221
0.534,0.228,0.238
0.588,0.206,0.205
0.452,0.283,0.265
0.476,0.280,0.243
0.451,0.291,0.258
0.464,0.289,0.248
0.487,0.246,0.267
0.462,0.265,0.273
0.469,0.290,0.241
0.469,0.287,0.244
0.492,0.257,0.251
0.465,0.276,0.259
0.454,0.282,0.264
0.475,0.285,0.241
0.461,0.278,0.262
0.477,0.268,0.255
0.483,0.281,0.236
0.470,0.292,0.238
0.472,0.270,0.258
0.499,0.267,0.235
0.550,0.227,0.223
0.531,0.232,0.237
0.521,0.237,0.242
0.459,0.255,0.286
0.457,0.275,0.267
0.521,0.237,0.242
0.474,0.275,0.251
0.459,0.285,0.255
0.453,0.285,0.263
0.476,0.285,0.238
0.458,0.276,0.266
0.480,0.281,0.239
0.464,0.285,0.251
0.477,0.280,0.243
0.490,0.263,0.247
0.507,0.247,0.246
0.492,0.258,0.251
0.486,0.257,0.257
0.511,0.241,0.248
0.513,0.247,0.240
0.459,0.280,0.260
0.487,0.253,0.260
0.474,0.278,0.247
0.519,0.238,0.243
0.476,0.260,0.264
0.470,0.257,0.273
0.464,0.274,0.262
0.460,0.269,0.271
0.561,0.218,0.221
0.509,0.239,0.253
0.462,0.240,0.298
0.463,0.253,0.284
0.476,0.278,0.247
0.491,0.266,0.243
0.492,0.275,0.233
0.466,0.280,0.253
0.521,0.255,0.224
0.541,0.238,0.221
0.493,0.275,0.231
0.518,0.259,0.223
0.461,0.283,0.255
0.516,0.257,0.227
0.506,0.267,0.227
0.501,0.271,0.228
0.516,0.258,0.226
0.506,0.263,0.231
0.550,0.232,0.218
0.467,0.273,0.260
0.525,0.255,0.220
0.452,0.281,0.268
0.475,0.280,0.245
0.475,0.280,0.245
0.518,0.238,0.244
0.460,0.279,0.261
0.463,0.286,0.251
0.456,0.285,0.259
0.457,0.286,0.257
0.499,0.267,0.234
0.454,0.285,0.261
0.464,0.274,0.262
0.472,0.278,0.250
0.498,0.262,0.240
0.461,0.279,0.260
0.454,0.281,0.265
0.484,0.279,0.237
0.474,0.278,0.248
0.459,0.288,0.253
0.478,0.275,0.247
0.489,0.276,0.235
0.493,0.269,0.238
0.350,0.325,0.325
0.349,0.328,0.323
0.350,0.328,0.322
0.357,0.321,0.321
0.385,0.308,0.308
0.455,0.273,0.273
0.358,0.324,0.318
0.354,0.326,0.320
0.348,0.326,0.326
0.348,0.326,0.326
0.335,0.329,0.335
0.337,0.325,0.337
0.340,0.327,0.333
0.346,0.321,0.333
0.341,0.329,0.329
0.341,0.329,0.329
0.337,0.331,0.331
0.337,0.326,0.337
0.337,0.325,0.337
0.346,0.333,0.321
0.433,0.300,0.267
0.343,0.326,0.331
0.455,0.273,0.273
