aX,aY,aZ,gX,gY,gZ
-0.321,0.617,-0.436,135.071,91.370,28.015
-0.333,0.626,-0.542,130.981,101.440,37.476
-0.342,0.621,-0.649,126.343,117.981,46.082
-0.345,0.638,-0.749,121.704,134.338,48.279
-0.338,0.671,-0.838,119.202,141.724,45.288
-0.338,0.667,-0.897,122.009,134.766,38.025
-0.316,0.674,-0.897,127.197,112.793,28.992
-0.299,0.726,-0.856,133.545,81.482,19.836
-0.292,0.808,-0.791,141.785,47.668,10.742
-0.287,0.863,-0.740,150.146,19.714,3.845
-0.273,0.908,-0.726,160.461,5.798,1.160
-0.270,0.965,-0.776,169.128,6.104,3.967
-0.240,1.024,-0.853,172.485,13.062,10.315
-0.235,1.085,-0.939,172.974,19.348,14.954
-0.226,1.151,-1.013,172.241,21.790,16.113
-0.238,1.184,-1.071,169.678,15.991,14.648
-0.204,1.174,-1.090,167.053,1.221,11.963
-0.137,1.172,-1.042,163.452,-15.076,9.888
-0.110,1.214,-0.973,156.799,-30.334,6.287
-0.079,1.235,-0.924,150.024,-37.476,2.014
-0.053,1.218,-0.928,146.484,-31.494,1.892
-0.051,1.220,-0.989,143.616,-15.015,6.409
-0.065,1.246,-1.082,138.855,5.005,11.841
-0.104,1.301,-1.197,135.010,23.193,15.381
-0.123,1.360,-1.314,133.728,34.973,15.747
-0.126,1.399,-1.433,130.920,34.973,13.306
-0.089,1.440,-1.509,125.610,25.208,10.681
-0.084,1.499,-1.554,119.446,15.869,4.944
-0.056,1.534,-1.597,113.770,14.526,-6.165
-0.061,1.522,-1.695,109.924,22.156,-17.212
-0.116,1.501,-1.812,105.774,34.119,-20.935
-0.151,1.477,-1.934,99.487,45.288,-17.944
-0.192,1.476,-2.046,91.553,48.889,-12.146
-0.238,1.508,-2.155,85.327,41.992,-7.690
-0.245,1.556,-2.268,79.529,25.818,-7.751
-0.233,1.603,-2.376,72.449,1.953,-10.315
-0.250,1.628,-2.469,62.622,-20.325,-13.123
-0.300,1.644,-2.551,48.340,-33.386,-15.320
-0.319,1.654,-2.593,29.724,-34.607,-14.282
-0.286,1.671,-2.570,7.690,-27.893,-9.033
-0.257,1.687,-2.474,-14.954,-19.226,-4.395
-0.199,1.694,-2.365,-34.851,-13.367,-3.601
-0.149,1.701,-2.220,-54.443,-15.198,-5.859
-0.110,1.694,-2.058,-68.970,-26.306,-12.268
-0.072,1.681,-1.934,-75.562,-40.710,-18.982
-0.083,1.654,-1.830,-76.477,-55.786,-24.658
-0.077,1.641,-1.744,-78.430,-69.519,-32.349
-0.077,1.644,-1.686,-83.679,-76.294,-36.865
-0.071,1.626,-1.630,-91.919,-76.660,-37.903
-0.077,1.596,-1.559,-102.966,-73.059,-38.208
-0.066,1.593,-1.464,-116.760,-66.956,-38.940
-0.055,1.597,-1.371,-129.456,-60.425,-39.063
-0.048,1.575,-1.288,-139.221,-53.894,-38.513
-0.051,1.521,-1.159,-152.283,-47.607,-36.804
-0.038,1.490,-1.094,-155.884,-47.424,-37.292
-0.034,1.468,-1.022,-158.386,-48.096,-37.476
-0.022,1.447,-0.965,-159.912,-48.889,-37.903
-0.034,1.427,-0.916,-161.255,-49.500,-39.124
-0.035,1.403,-0.875,-162.415,-50.659,-39.368
-0.036,1.348,-0.831,-163.513,-52.551,-39.307
-0.015,1.290,-0.768,-165.527,-55.664,-39.490
-0.011,1.228,-0.701,-168.640,-58.716,-41.321
-0.006,1.173,-0.621,-171.570,-61.035,-44.067
0.016,1.105,-0.534,-174.500,-62.439,-44.861
0.049,1.029,-0.466,-175.903,-60.669,-43.640
0.059,0.982,-0.400,-176.331,-54.932,-42.664
0.068,0.950,-0.336,-177.002,-46.875,-41.870
0.088,0.898,-0.278,-176.331,-40.222,-40.955
0.103,0.831,-0.231,-173.218,-35.706,-40.283
0.102,0.773,-0.180,-168.640,-33.752,-41.748
0.095,0.708,-0.123,-163.452,-33.813,-44.922
0.092,0.637,-0.072,-156.799,-33.813,-47.546
0.075,0.559,-0.031,-149.231,-32.471,-49.927
0.043,0.478,-0.006,-142.334,-30.701,-52.979
0.036,0.385,0.015,-138.123,-30.640,-55.420
0.035,0.293,0.038,-138.184,-33.081,-56.213
0.011,0.212,0.081,-137.634,-36.255,-56.885
-0.000,0.143,0.125,-133.179,-35.950,-57.068
-0.015,0.072,0.171,-125.549,-33.081,-55.054
-0.026,-0.022,0.207,-115.540,-30.212,-50.659
-0.045,-0.128,0.218,-104.919,-27.832,-45.593
-0.056,-0.229,0.227,-94.482,-25.208,-41.748
-0.066,-0.296,0.235,-85.693,-21.790,-36.865
-0.073,-0.320,0.250,-78.247,-16.235,-30.823
-0.074,-0.316,0.264,-70.313,-8.911,-23.865
-0.060,-0.340,0.274,-61.218,-0.244,-15.808
-0.063,-0.373,0.265,-51.086,9.216,-8.667
-0.040,-0.405,0.260,-42.297,21.301,-2.258
-0.024,-0.420,0.261,-35.278,30.151,1.404
0.005,-0.443,0.264,-28.076,35.400,2.991
0.048,-0.477,0.272,-20.203,34.729,2.014
0.067,-0.502,0.298,-13.855,27.222,-0.610
0.054,-0.519,0.334,-7.690,18.005,-3.662
0.040,-0.523,0.365,-1.221,12.817,-5.676
0.014,-0.519,0.394,5.005,12.634,-5.981
-0.002,-0.526,0.406,11.902,17.639,-3.845
-0.013,-0.517,0.405,20.325,29.236,2.869
-0.025,-0.492,0.399,27.771,45.654,11.902
-0.033,-0.463,0.381,34.790,60.669,20.813
-0.035,-0.439,0.365,42.847,70.740,29.114
-0.036,-0.406,0.338,52.917,76.294,34.546
-0.058,-0.381,0.289,64.453,77.332,36.804
-0.092,-0.353,0.245,74.951,73.792,36.438
-0.097,-0.309,0.230,83.130,68.115,35.156
-0.093,-0.242,0.228,90.149,61.646,34.729
-0.088,-0.157,0.238,97.168,55.420,35.400
-0.084,-0.076,0.239,106.445,52.673,37.170
-0.064,0.011,0.213,116.394,52.734,39.917
-0.062,0.108,0.177,125.183,53.955,41.504
-0.078,0.200,0.142,133.606,55.481,41.809
-0.072,0.280,0.081,141.541,60.486,42.847
-0.068,0.336,-0.011,149.414,66.101,44.983
-0.098,0.427,-0.115,157.898,70.435,45.654
-0.098,0.524,-0.232,165.222,71.838,44.373
-0.115,0.617,-0.369,171.509,67.566,42.419
-0.144,0.683,-0.490,176.880,57.739,38.208
-0.138,0.733,-0.594,179.016,43.274,33.386
-0.112,0.766,-0.672,178.772,27.161,29.846
-0.068,0.812,-0.695,173.096,13.794,25.757
-0.050,0.887,-0.679,163.574,6.958,20.691
-0.045,0.954,-0.674,155.579,5.859,14.771
-0.058,0.990,-0.696,154.968,6.104,9.521
-0.061,0.999,-0.745,159.668,5.066,6.653
-0.033,0.989,-0.796,166.260,0.671,5.981
-0.061,0.966,-0.821,173.279,-5.920,4.822
-0.090,0.996,-0.792,175.598,-12.390,3.845
-0.110,1.076,-0.719,172.058,-11.597,7.202
-0.094,1.153,-0.623,165.588,-2.991,13.184
-0.042,1.220,-0.535,157.349,12.146,20.752
0.006,1.277,-0.502,152.405,33.325,28.076
-0.011,1.337,-0.565,155.945,55.298,30.396
-0.042,1.387,-0.715,165.222,66.589,27.344
-0.122,1.442,-0.903,174.072,66.345,24.231
-0.177,1.450,-1.045,177.795,52.979,19.775
-0.178,1.406,-1.121,174.805,31.128,14.282
-0.157,1.367,-1.093,162.048,7.996,9.094
-0.145,1.369,-0.984,139.709,-5.737,5.432
-0.201,1.369,-0.872,119.568,-2.319,4.150
-0.235,1.383,-0.808,106.384,17.883,9.399
-0.257,1.420,-0.842,99.792,48.218,22.461
-0.294,1.469,-0.976,100.891,76.233,36.682
-0.301,1.528,-1.135,104.614,91.248,45.410
-0.294,1.607,-1.307,109.436,90.027,47.424
-0.291,1.657,-1.471,113.464,72.998,43.762
-0.272,1.671,-1.606,112.854,49.255,37.354
-0.267,1.702,-1.718,102.478,30.640,30.823
-0.272,1.724,-1.852,84.961,24.719,24.292
-0.349,1.716,-1.988,64.270,30.884,18.982
-0.423,1.730,-2.096,43.701,39.001,17.456
-0.448,1.811,-2.156,32.593,40.588,19.104
-0.449,1.885,-2.353,54.077,31.555,22.644
-0.471,1.942,-2.636,91.675,8.057,28.992
-0.355,1.999,-2.797,97.717,-30.884,32.410
-0.182,1.994,-2.778,54.443,-65.857,30.151
-0.232,1.952,-2.548,-8.362,-67.261,18.799
-0.302,1.877,-2.200,-68.237,-30.334,2.808
-0.316,1.832,-1.905,-112.427,15.442,3.479
-0.262,1.737,-1.728,-125.977,49.194,20.203
-0.208,1.646,-1.662,-123.718,59.753,32.898
-0.167,1.615,-1.629,-119.629,45.044,29.236
-0.192,1.607,-1.596,-112.244,13.611,12.024
-0.239,1.579,-1.560,-100.525,-22.827,-6.226
-0.306,1.587,-1.553,-92.651,-52.856,-15.869
-0.371,1.600,-1.559,-92.102,-69.336,-20.935
-0.402,1.612,-1.560,-98.389,-71.350,-24.597
-0.427,1.630,-1.535,-111.511,-61.218,-22.583
-0.441,1.613,-1.498,-127.014,-45.410,-16.479
-0.435,1.573,-1.443,-141.968,-34.973,-12.146
-0.430,1.547,-1.352,-153.870,-34.851,-10.864
-0.418,1.517,-1.251,-160.767,-43.213,-11.292
-0.409,1.471,-1.164,-161.865,-56.091,-13.672
-0.405,1.439,-1.065,-160.339,-71.472,-17.395
-0.335,1.409,-0.910,-156.555,-92.651,-22.217
-0.309,1.380,-0.858,-155.334,-92.407,-22.400
-0.281,1.365,-0.826,-156.250,-85.999,-20.142
-0.253,1.341,-0.802,-158.569,-76.599,-17.639
-0.236,1.297,-0.767,-163.147,-67.383,-16.907
-0.221,1.245,-0.721,-168.579,-60.791,-16.541
-0.196,1.185,-0.638,-173.889,-57.617,-16.663
-0.151,1.130,-0.528,-179.321,-56.091,-16.724
-0.101,1.080,-0.416,-182.678,-53.833,-16.724
-0.064,1.016,-0.331,-183.044,-51.208,-17.212
-0.052,0.937,-0.278,-179.077,-49.255,-18.494
-0.034,0.863,-0.235,-174.561,-50.232,-20.630
-0.021,0.801,-0.175,-171.448,-53.772,-23.132
-0.010,0.743,-0.102,-168.762,-57.312,-26.672
-0.003,0.664,-0.030,-165.161,-58.533,-30.640
0.005,0.573,0.032,-161.133,-56.824,-33.142
0.037,0.469,0.108,-157.166,-51.880,-33.020
0.059,0.378,0.166,-152.588,-45.776,-32.593
0.071,0.295,0.212,-147.095,-37.781,-32.043
0.082,0.207,0.237,-139.709,-29.480,-30.640
0.102,0.119,0.256,-130.371,-22.522,-28.748
0.115,0.046,0.264,-120.911,-17.456,-26.855
0.109,-0.010,0.270,-110.535,-14.709,-25.574
0.098,-0.078,0.274,-99.976,-14.160,-25.513
0.103,-0.135,0.287,-91.309,-13.062,-24.536
0.100,-0.187,0.303,-84.106,-9.583,-21.912
0.093,-0.227,0.311,-77.026,-2.747,-17.883
0.082,-0.253,0.304,-69.702,6.531,-12.024
0.100,-0.282,0.284,-62.195,17.334,-4.883
0.123,-0.311,0.251,-53.589,26.367,2.625
0.127,-0.326,0.216,-44.922,30.579,7.629
0.137,-0.337,0.192,-36.804,29.175,8.789
0.143,-0.338,0.184,-29.541,23.560,7.080
0.138,-0.335,0.187,-23.193,16.602,3.174
0.133,-0.337,0.199,-16.907,11.047,-0.488
0.144,-0.334,0.200,-10.437,8.545,-1.526
0.158,-0.330,0.193,-4.395,10.254,-0.610
0.174,-0.315,0.189,1.038,13.428,0.671
0.184,-0.310,0.183,7.385,15.747,1.099
0.190,-0.312,0.181,13.916,15.320,-0.183
0.182,-0.314,0.181,20.630,12.390,-3.723
0.165,-0.325,0.180,27.832,8.118,-8.118
0.130,-0.324,0.168,36.194,4.028,-13.062
0.102,-0.314,0.158,44.556,0.732,-15.198
0.081,-0.307,0.146,53.589,-1.831,-15.381
0.077,-0.296,0.131,62.256,-3.479,-14.099
0.073,-0.267,0.112,71.106,-3.479,-12.573
0.067,-0.224,0.094,79.163,-2.991,-11.292
0.066,-0.173,0.086,85.693,-2.319,-9.705
0.058,-0.117,0.071,91.736,-0.244,-7.568
0.056,-0.059,0.052,97.839,5.554,-6.226
0.054,0.010,0.025,102.295,13.794,-5.005
0.057,0.069,-0.012,106.567,23.315,-2.686
0.051,0.119,-0.068,111.145,32.837,-0.183
0.025,0.160,-0.137,117.004,40.344,0.610
-0.001,0.235,-0.197,123.596,41.077,0.244
-0.050,0.334,-0.245,132.751,35.217,0.610
-0.058,0.440,-0.278,142.456,27.039,4.517
-0.038,0.546,-0.323,145.386,26.917,14.038
0.002,0.641,-0.393,143.982,41.321,25.818
0.031,0.742,-0.515,140.991,66.895,35.889
0.016,0.854,-0.660,137.512,90.515,38.452
0.046,0.933,-0.769,133.911,98.511,31.738
0.076,0.969,-0.811,134.766,86.060,18.982
0.126,0.957,-0.787,135.986,56.946,1.831
0.107,0.911,-0.740,139.221,24.170,-16.907
0.035,0.882,-0.691,144.104,1.221,-34.485
-0.029,0.869,-0.658,146.179,-9.888,-45.654
-0.112,0.863,-0.671,150.146,-11.963,-48.035
-0.255,0.897,-0.769,158.081,-8.423,-46.082
-0.403,0.937,-0.884,167.053,-8.545,-44.434
-0.476,0.973,-0.953,172.791,-18.982,-41.016
-0.490,1.018,-0.983,177.246,-36.438,-33.447
-0.419,1.031,-0.971,175.842,-49.927,-21.790
-0.366,1.006,-0.942,170.898,-54.504,-8.545
-0.339,0.998,-0.865,160.034,-47.058,3.845
-0.309,1.038,-0.782,143.982,-22.095,17.151
-0.265,1.114,-0.769,129.028,17.700,32.532
-0.317,1.207,-0.872,124.329,60.852,47.485
-0.340,1.286,-1.026,130.493,87.891,57.068
-0.318,1.377,-1.224,139.587,90.393,61.646
-0.342,1.460,-1.397,149.048,70.068,58.167
-0.325,1.503,-1.554,152.771,36.011,48.828
-0.270,1.498,-1.627,146.057,3.418,43.091
-0.232,1.505,-1.646,127.380,-13.855,44.861
-0.197,1.497,-1.617,101.807,-5.615,51.025
-0.152,1.467,-1.573,78.857,28.748,59.021
-0.131,1.493,-1.601,63.110,70.984,67.017
-0.142,1.523,-1.682,57.434,96.863,71.228
-0.110,1.546,-1.772,60.181,93.201,69.702
-0.076,1.568,-1.843,64.941,60.608,61.462
-0.026,1.563,-1.852,69.580,14.038,46.997
0.004,1.583,-1.868,69.946,-25.757,31.372
0.021,1.580,-1.886,62.012,-46.204,18.433
0.028,1.550,-1.909,46.570,-44.739,11.047
0.030,1.537,-1.929,26.672,-25.574,9.460
0.004,1.553,-1.936,6.958,-1.709,8.301
0.003,1.567,-1.925,-7.935,13.123,5.188
0.008,1.575,-1.909,-18.555,11.108,-0.671
-0.004,1.568,-1.878,-26.672,-4.639,-9.583
-0.056,1.530,-1.852,-32.837,-25.391,-21.912
-0.100,1.490,-1.799,-40.833,-41.199,-33.691
-0.150,1.477,-1.744,-50.903,-45.654,-40.466
-0.224,1.479,-1.694,-60.364,-40.588,-41.809
-0.238,1.461,-1.634,-71.289,-36.194,-42.480
-0.245,1.423,-1.575,-83.496,-30.701,-43.213
-0.278,1.400,-1.509,-92.529,-26.550,-43.762
-0.282,1.372,-1.450,-100.159,-26.855,-44.861
-0.281,1.330,-1.395,-106.812,-28.992,-46.021
-0.295,1.300,-1.342,-111.694,-30.212,-46.997
-0.319,1.259,-1.294,-114.441,-29.968,-47.546
-0.303,1.242,-1.263,-118.042,-27.832,-44.922
-0.311,1.230,-1.268,-119.873,-23.987,-41.077
-0.328,1.209,-1.271,-118.958,-23.071,-38.208
-0.320,1.193,-1.271,-118.347,-25.757,-34.119
-0.301,1.187,-1.224,-121.399,-29.663,-28.137
-0.250,1.179,-1.113,-128.113,-30.945,-21.057
-0.201,1.157,-0.995,-137.207,-25.818,-12.817
-0.138,1.145,-0.877,-147.949,-13.733,-2.563
-0.399,1.327,-1.340,202.576,-4.822,3.906
-0.397,1.396,-1.516,196.045,2.930,17.090
-0.323,1.402,-1.568,180.603,5.798,33.691
-0.254,1.387,-1.514,160.278,6.409,46.936
-0.224,1.387,-1.432,143.188,3.784,50.781
-0.254,1.390,-1.430,134.521,1.953,45.715
-0.304,1.432,-1.517,133.057,3.601,38.208
-0.292,1.485,-1.619,135.010,5.554,36.743
-0.256,1.561,-1.752,136.536,7.874,41.931
-0.287,1.646,-1.956,137.085,13.733,48.462
-0.326,1.811,-2.092,140.747,26.733,58.838
-0.128,1.981,-2.525,179.138,44.800,68.909
0.092,2.099,-3.050,227.234,46.570,92.896
0.253,2.353,-3.793,209.778,48.828,111.023
0.441,2.520,-4.000,118.103,20.386,100.098
0.168,2.438,-3.927,-4.089,-32.898,47.974
-0.065,2.121,-3.492,-78.430,-46.692,-19.592
-0.307,2.025,-2.937,-114.868,-26.245,-64.331
-0.363,1.939,-2.479,-129.456,-8.484,-78.735
-0.343,1.749,-1.879,-124.329,-6.226,-65.308
-0.198,1.518,-1.447,-110.962,-11.047,-45.166
-0.128,1.357,-1.316,-117.371,-24.170,-41.199
-0.134,1.303,-1.244,-122.009,-29.724,-51.575
-0.169,1.335,-1.164,-116.760,-28.564,-59.937
-0.179,1.361,-1.205,-109.009,-31.677,-56.519
-0.170,1.341,-1.298,-104.980,-36.072,-45.959
-0.205,1.320,-1.345,-103.638,-35.217,-38.208
-0.249,1.329,-1.395,-107.056,-27.466,-35.706
-0.283,1.328,-1.418,-112.305,-18.494,-32.471
-0.290,1.314,-1.434,-117.676,-11.963,-26.489
-0.302,1.288,-1.415,-122.681,-9.277,-21.484
-0.298,1.274,-1.365,-128.662,-10.254,-18.616
-0.298,1.265,-1.288,-132.629,-14.099,-17.273
-0.281,1.257,-1.198,-136.230,-22.461,-16.174
-0.249,1.245,-1.108,-139.832,-33.081,-15.381
-0.220,1.221,-1.027,-142.456,-44.067,-15.686
-0.219,1.200,-0.954,-144.409,-53.711,-16.663
-0.194,1.190,-0.884,-144.958,-61.523,-16.968
-0.159,1.161,-0.848,-143.250,-66.833,-15.625
-0.135,1.107,-0.817,-140.076,-70.007,-13.733
-0.094,1.058,-0.782,-138.855,-72.205,-11.780
-0.067,1.022,-0.745,-140.991,-71.350,-11.108
-0.047,1.005,-0.698,-146.301,-67.200,-11.414
-0.038,0.989,-0.645,-154.114,-60.730,-11.536
-0.036,0.980,-0.588,-160.767,-53.894,-10.620
-0.006,0.953,-0.532,-164.062,-49.133,-9.216
0.034,0.884,-0.483,-164.001,-47.363,-7.202
0.076,0.838,-0.416,-162.537,-47.546,-5.493
0.125,0.787,-0.345,-161.926,-49.866,-5.371
0.162,0.730,-0.271,-158.813,-52.002,-6.348
0.201,0.692,-0.224,-155.090,-52.612,-8.728
0.232,0.660,-0.197,-151.550,-51.331,-12.024
0.261,0.619,-0.168,-148.437,-48.523,-15.198
0.282,0.576,-0.127,-147.278,-45.898,-18.188
0.301,0.532,-0.079,-147.217,-46.570,-23.437
0.305,0.476,-0.021,-146.057,-48.706,-29.968
0.316,0.402,0.040,-143.188,-51.880,-36.377
0.308,0.322,0.083,-138.184,-55.847,-42.114
0.276,0.222,0.119,-130.310,-59.875,-49.988
0.240,0.116,0.138,-122.009,-63.782,-58.044
0.201,0.012,0.167,-114.197,-67.810,-63.354
0.148,-0.080,0.191,-104.492,-69.580,-66.650
0.099,-0.138,0.208,-94.727,-67.322,-67.200
0.080,-0.191,0.221,-84.900,-59.937,-63.416
0.075,-0.240,0.231,-75.989,-48.584,-54.810
0.065,-0.268,0.243,-68.909,-34.485,-44.189
0.049,-0.306,0.257,-62.012,-19.470,-35.217
0.041,-0.361,0.277,-55.603,-5.310,-29.358
0.043,-0.414,0.298,-50.110,6.958,-25.085
0.026,-0.446,0.312,-42.603,17.151,-21.301
0.018,-0.462,0.321,-33.447,23.804,-18.738
0.019,-0.454,0.336,-23.865,26.611,-14.954
0.010,-0.426,0.351,-14.099,27.161,-10.010
0.018,-0.415,0.353,-3.784,26.550,-6.104
0.027,-0.413,0.346,5.676,26.855,-4.150
0.006,-0.418,0.337,14.160,28.992,-2.136
-0.021,-0.448,0.317,21.851,32.776,-2.136
-0.052,-0.466,0.302,27.832,37.598,-2.197
-0.081,-0.466,0.284,33.203,42.725,0.183
-0.093,-0.436,0.279,38.452,47.241,5.981
-0.083,-0.398,0.281,44.373,51.086,12.878
-0.075,-0.363,0.281,52.673,55.054,19.104
-0.079,-0.318,0.259,63.965,60.059,23.071
-0.083,-0.267,0.219,75.806,63.782,26.306
-0.090,-0.221,0.160,86.853,65.796,29.541
-0.090,-0.163,0.101,96.497,66.406,31.799
-0.086,-0.089,0.047,103.638,65.308,33.508
-0.066,-0.018,0.012,108.887,62.378,35.400
-0.051,0.053,0.005,111.389,58.228,36.987
-0.035,0.136,0.016,113.281,55.115,37.109
-0.015,0.208,0.015,115.662,55.664,36.621
-0.007,0.250,-0.019,120.056,63.110,37.842
-0.031,0.311,-0.094,128.418,77.026,39.307
-0.044,0.406,-0.207,138.245,90.149,41.260
-0.016,0.507,-0.316,145.386,94.421,43.579
0.004,0.631,-0.409,149.780,87.830,41.199
0.019,0.710,-0.453,152.100,71.960,31.677
0.036,0.748,-0.450,151.794,50.903,18.738
0.020,0.766,-0.401,149.109,33.325,8.057
-0.025,0.763,-0.386,150.330,26.001,1.526
-0.068,0.754,-0.443,155.334,32.288,2.014
-0.151,0.738,-0.593,163.818,49.377,7.385
-0.232,0.760,-0.748,169.678,65.369,12.695
-0.281,0.843,-0.853,169.983,72.571,17.334
-0.270,0.909,-0.907,166.992,66.711,20.874
-0.238,0.923,-0.879,162.964,49.805,20.569
-0.204,0.954,-0.794,158.813,29.663,15.930
-0.185,0.989,-0.706,156.006,15.747,9.338
-0.204,1.019,-0.653,156.738,9.583,5.188
-0.226,1.044,-0.679,163.452,14.526,6.775
-0.273,1.095,-0.819,173.218,29.663,13.855
-0.309,1.171,-0.985,182.434,45.410,23.743
-0.312,1.277,-1.151,187.378,52.002,33.997
-0.275,1.378,-1.288,186.523,47.424,40.283
-0.223,1.436,-1.372,181.763,33.691,39.978
-0.156,1.482,-1.399,172.668,17.029,33.386
-0.114,1.502,-1.383,159.058,4.456,23.987
-0.102,1.504,-1.357,143.616,0.244,15.198
-0.114,1.501,-1.384,129.944,7.629,10.193
-0.136,1.518,-1.542,108.704,36.316,11.719
-0.145,1.528,-1.625,100.647,44.495,12.085
-0.152,1.524,-1.697,94.299,46.997,10.254
-0.153,1.504,-1.755,86.731,46.021,7.324
-0.198,1.494,-1.831,75.684,49.072,6.714
-0.255,1.481,-1.958,65.308,60.852,4.272
-0.353,1.499,-2.120,62.256,78.613,6.226
-0.478,1.519,-2.344,45.959,98.999,10.803
-0.543,1.554,-2.533,23.315,112.244,9.216
-0.569,1.582,-2.625,2.686,107.910,7.507
-0.583,1.569,-2.608,-13.916,85.144,4.639
-0.581,1.516,-2.496,-26.978,49.927,-4.089
-0.610,1.445,-2.374,-34.119,14.465,-16.418
-0.668,1.376,-2.266,-36.316,-15.320,-27.466
-0.704,1.327,-2.176,-37.842,-38.147,-31.982
-0.718,1.295,-2.091,-38.879,-51.392,-29.846
-0.689,1.289,-2.023,-40.161,-57.556,-22.888
-0.652,1.302,-1.968,-43.701,-60.059,-14.893
-0.593,1.314,-1.887,-52.002,-64.941,-11.841
-0.536,1.340,-1.807,-61.584,-70.313,-10.498
-0.489,1.357,-1.728,-67.932,-75.684,-9.949
-0.447,1.345,-1.647,-74.524,-80.872,-10.193
-0.408,1.344,-1.566,-83.679,-83.435,-9.705
-0.368,1.336,-1.492,-93.079,-79.773,-7.690
-0.330,1.338,-1.427,-101.807,-72.327,-4.883
