aX,aY,aZ,gX,gY,gZ
-0.126,-0.291,-0.081,85.449,110.657,-9.583
-0.142,-0.269,-0.075,89.417,111.877,-0.549
-0.165,-0.246,-0.056,91.919,112.793,8.179
-0.235,-0.230,-0.079,93.628,116.760,14.038
-0.259,-0.269,-0.146,95.886,127.319,13.489
-0.269,-0.309,-0.178,96.313,138.550,10.742
-0.315,-0.329,-0.196,96.008,144.958,12.207
-0.358,-0.333,-0.199,97.412,149.048,18.616
-0.396,-0.316,-0.190,100.464,150.696,30.579
-0.428,-0.286,-0.154,104.309,149.719,46.875
-0.497,-0.224,-0.145,107.788,148.743,63.599
-0.551,-0.182,-0.193,112.305,152.649,78.064
-0.598,-0.149,-0.249,115.906,161.377,89.783
-0.682,-0.080,-0.307,113.770,170.959,101.685
-0.733,-0.000,-0.339,114.441,177.124,110.962
-0.743,0.081,-0.358,114.441,177.002,117.004
-0.738,0.140,-0.360,113.342,173.462,119.141
-1.104,0.867,-0.594,136.902,63.293,73.608
-1.080,0.919,-0.630,138.428,61.462,77.454
-1.070,1.006,-0.678,139.038,57.800,79.712
-1.070,1.083,-0.743,138.000,50.476,78.735
-1.080,1.154,-0.794,136.047,39.429,73.730
-1.068,1.197,-0.828,135.559,26.123,66.833
-1.065,1.242,-0.866,135.620,12.878,60.852
-1.076,1.293,-0.898,134.521,1.709,56.763
-1.083,1.348,-0.915,131.042,-8.423,54.626
-1.074,1.409,-0.909,126.160,-18.616,53.162
-1.055,1.446,-0.902,121.460,-28.992,51.025
-1.025,1.454,-0.912,119.202,-38.147,46.875
-0.992,1.462,-0.941,120.056,-46.143,41.382
-0.985,1.459,-0.988,121.765,-54.382,37.170
-0.966,1.448,-1.010,120.911,-65.430,36.072
-0.957,1.441,-0.998,116.394,-78.186,37.231
-0.950,1.455,-0.984,110.352,-87.769,41.077
-0.941,1.459,-0.959,105.164,-92.224,48.584
-0.907,1.475,-0.941,99.548,-94.177,60.364
-0.881,1.506,-0.942,93.750,-93.994,74.158
-0.864,1.543,-0.952,85.571,-92.041,86.121
-0.837,1.581,-0.927,75.928,-89.966,95.276
-0.829,1.626,-0.906,66.650,-87.952,102.783
-0.828,1.658,-0.924,59.692,-84.351,107.178
-0.830,1.672,-0.955,52.124,-80.811,109.863
-0.830,1.686,-0.981,43.518,-75.317,114.441
-0.796,1.710,-0.993,34.424,-67.139,121.826
-0.770,1.751,-1.010,24.841,-57.678,130.310
-0.759,1.810,-1.027,14.099,-51.086,136.902
-0.724,1.878,-1.044,6.470,-48.523,138.489
-0.697,1.908,-1.082,0.793,-49.683,132.751
-0.686,1.900,-1.123,-3.052,-53.345,120.605
-0.663,1.876,-1.140,-4.150,-60.486,105.713
-0.648,1.829,-1.123,-3.906,-73.364,90.576
-0.619,1.788,-1.063,-2.930,-88.135,76.721
-0.590,1.776,-0.994,-0.549,-100.220,64.941
-0.539,1.769,-0.959,3.113,-106.812,54.260
-0.507,1.750,-0.950,4.639,-109.863,41.992
-0.491,1.731,-0.936,3.296,-112.427,28.687
-0.459,1.706,-0.922,1.221,-116.699,15.625
-0.434,1.659,-0.915,-1.282,-121.338,2.380
-0.405,1.632,-0.870,-5.066,-125.244,-7.690
-0.410,1.620,-0.849,-7.446,-127.563,-15.869
-0.396,1.580,-0.830,-7.812,-125.732,-25.269
-0.389,1.563,-0.823,-8.240,-123.596,-35.400
-0.367,1.517,-0.807,-8.240,-121.460,-45.715
-0.353,1.512,-0.716,-8.240,-119.629,-56.458
-0.320,1.457,-0.716,-2.258,-114.929,-69.092
-0.265,1.409,-0.731,2.441,-112.000,-83.679
-0.273,1.371,-0.748,1.404,-113.525,-96.436
-0.263,1.362,-0.747,-4.333,-118.347,-103.821
-0.217,1.292,-0.771,-16.418,-123.535,-105.652
-0.201,1.271,-0.669,-33.997,-129.089,-100.342
-0.127,1.193,-0.607,-37.659,-132.324,-91.492
-0.091,1.184,-0.532,-37.659,-134.766,-80.078
-0.041,1.213,-0.481,-33.936,-135.742,-69.946
-0.006,1.240,-0.428,-28.076,-138.062,-64.941
0.074,1.288,-0.369,-20.569,-141.479,-65.491
0.128,1.305,-0.339,-11.414,-144.531,-73.486
0.187,1.299,-0.325,-5.981,-147.156,-84.778
0.203,1.337,-0.251,-10.498,-151.062,-93.262
0.313,1.285,-0.187,-15.320,-152.283,-100.464
0.343,1.288,-0.131,-14.587,-148.132,-106.567
0.391,1.243,-0.070,-19.958,-142.639,-114.258
0.430,1.216,-0.025,-25.146,-135.315,-119.385
0.480,1.186,0.036,-32.104,-128.357,-123.840
0.511,1.137,0.097,-39.795,-121.643,-130.249
0.540,1.075,0.137,-46.570,-112.610,-138.428
0.548,1.015,0.158,-49.438,-101.807,-145.935
0.557,0.941,0.165,-50.293,-91.858,-152.588
0.558,0.867,0.161,-50.720,-84.473,-158.325
0.565,0.801,0.179,-50.903,-79.346,-161.743
0.554,0.755,0.181,-49.927,-73.120,-163.208
0.529,0.706,0.168,-47.668,-63.171,-163.574
0.507,0.668,0.161,-46.936,-52.490,-161.377
0.489,0.650,0.177,-49.377,-43.823,-158.508
0.451,0.621,0.205,-51.514,-35.278,-157.043
0.445,0.595,0.250,-51.392,-27.344,-157.959
0.452,0.541,0.255,-45.898,-20.142,-163.391
0.453,0.445,0.227,-37.170,-13.062,-172.424
0.434,0.370,0.212,-28.992,-7.446,-179.016
0.390,0.320,0.190,-21.729,-2.991,-181.641
0.349,0.247,0.168,-15.930,3.784,-181.030
0.327,0.190,0.164,-13.428,11.780,-177.063
0.304,0.152,0.169,-12.024,18.799,-170.593
0.289,0.109,0.169,-9.460,25.574,-164.795
0.278,0.056,0.171,-5.737,31.799,-159.668
0.262,0.018,0.176,-4.395,39.307,-153.992
0.225,-0.011,0.175,-4.089,47.974,-148.315
0.178,-0.041,0.149,-2.808,57.373,-142.761
0.151,-0.075,0.135,-0.793,65.918,-137.695
0.118,-0.101,0.133,2.563,71.960,-132.874
0.094,-0.130,0.132,8.972,77.271,-129.028
0.085,-0.156,0.123,16.663,82.703,-125.000
0.071,-0.173,0.101,24.536,89.294,-119.019
0.057,-0.173,0.079,32.410,96.130,-110.840
0.014,-0.147,0.046,38.635,101.624,-101.563
-0.032,-0.116,-0.004,43.518,107.483,-92.773
-0.061,-0.101,-0.058,48.584,113.037,-87.219
-0.099,-0.090,-0.101,52.673,115.540,-83.313
-0.138,-0.073,-0.128,55.420,115.723,-79.590
-0.178,-0.054,-0.147,58.105,114.319,-74.463
-0.200,-0.036,-0.160,61.890,111.694,-68.665
-0.209,-0.015,-0.182,66.162,109.436,-62.683
-0.229,0.016,-0.226,71.472,108.093,-54.932
-0.250,0.044,-0.284,78.552,109.192,-44.922
-0.263,0.069,-0.353,84.290,111.511,-34.424
-0.296,0.095,-0.414,86.914,113.525,-25.269
-0.319,0.118,-0.439,86.304,114.502,-18.433
-0.328,0.169,-0.435,83.740,113.342,-13.611
-0.345,0.219,-0.435,81.665,109.924,-12.268
-0.368,0.238,-0.409,82.336,104.309,-12.573
-0.417,0.270,-0.391,80.261,98.572,-10.620
-0.470,0.315,-0.365,82.031,95.032,-8.850
-0.473,0.315,-0.388,90.454,93.567,-10.132
-0.455,0.275,-0.462,99.792,97.229,-14.221
-0.464,0.245,-0.515,104.858,100.769,-20.813
-0.498,0.227,-0.538,107.483,103.210,-26.672
-0.538,0.224,-0.545,108.887,103.699,-29.968
-0.814,0.967,-0.890,115.967,-3.357,80.505
-0.786,1.069,-0.878,113.586,-12.634,84.900
-0.735,1.144,-0.844,111.084,-24.231,84.106
-0.697,1.189,-0.802,109.436,-36.438,77.454
-0.661,1.190,-0.782,110.840,-46.326,66.589
-0.641,1.161,-0.763,114.624,-52.490,55.542
-0.605,1.157,-0.783,119.080,-55.725,47.913
-0.595,1.131,-0.830,122.070,-58.777,44.250
-0.592,1.092,-0.872,120.850,-62.012,46.692
-0.581,1.101,-0.865,112.793,-66.101,57.251
-0.571,1.154,-0.820,101.379,-72.510,73.242
-0.566,1.224,-0.770,91.064,-79.590,89.233
-0.538,1.292,-0.730,85.510,-87.036,102.783
-0.525,1.369,-0.738,85.022,-90.759,114.014
-0.546,1.451,-0.786,86.731,-91.492,124.878
-0.547,1.529,-0.829,86.731,-91.675,136.719
-0.555,1.643,-0.833,81.848,-93.628,149.902
-0.563,1.789,-0.823,72.144,-95.276,160.767
-0.574,1.894,-0.833,60.669,-93.323,164.917
-0.564,1.961,-0.854,46.692,-90.698,162.842
-0.572,1.980,-0.870,30.029,-88.562,158.630
-0.578,1.981,-0.871,13.855,-86.487,154.114
-0.580,1.985,-0.871,2.014,-85.022,150.879
-0.577,1.984,-0.860,-7.324,-85.632,147.278
-0.575,1.970,-0.839,-14.954,-89.783,142.395
-0.563,1.944,-0.816,-18.677,-95.032,136.780
-0.537,1.926,-0.779,-18.677,-102.478,129.089
-0.518,1.917,-0.731,-15.930,-113.281,120.789
-0.501,1.916,-0.684,-9.277,-125.610,112.366
-0.479,1.923,-0.634,-1.709,-135.681,103.821
-0.429,1.931,-0.609,2.258,-140.320,97.778
-0.393,1.946,-0.584,0.549,-136.353,95.703
-0.315,1.978,-0.589,-5.005,-128.662,96.619
-0.272,2.014,-0.580,-12.451,-122.986,96.497
-0.203,2.044,-0.562,-19.104,-120.544,91.370
-0.136,2.044,-0.553,-21.790,-121.399,77.087
-0.091,2.019,-0.553,-20.874,-123.962,54.688
-0.069,1.980,-0.571,-17.090,-128.723,30.212
-0.057,1.903,-0.584,-11.780,-134.155,5.005
-0.058,1.826,-0.579,-8.972,-140.442,-18.066
-0.061,1.744,-0.558,-9.583,-144.775,-36.499
-0.063,1.681,-0.556,-12.695,-143.555,-47.729
-0.069,1.615,-0.573,-19.775,-136.597,-53.406
-0.067,1.552,-0.585,-31.006,-127.686,-55.176
-0.074,1.501,-0.586,-45.898,-120.422,-54.321
-0.069,1.447,-0.563,-61.523,-114.197,-52.429
-0.052,1.397,-0.528,-74.463,-109.863,-50.842
-0.037,1.363,-0.508,-80.261,-105.652,-49.866
-0.009,1.337,-0.505,-79.041,-102.173,-48.767
0.013,1.314,-0.521,-73.730,-100.342,-48.584
0.022,1.309,-0.542,-67.749,-99.915,-50.293
0.020,1.310,-0.548,-63.049,-100.037,-53.955
0.020,1.300,-0.544,-59.937,-100.952,-58.838
0.012,1.254,-0.529,-57.373,-101.257,-63.721
0.027,1.213,-0.498,-57.678,-100.586,-67.383
0.042,1.160,-0.480,-60.364,-98.389,-69.336
0.076,1.116,-0.464,-62.622,-94.238,-69.885
0.084,1.096,-0.449,-64.636,-90.088,-69.275
0.077,1.083,-0.416,-65.857,-87.708,-68.604
0.105,1.064,-0.376,-66.284,-88.074,-68.542
0.145,1.024,-0.347,-65.735,-87.769,-71.167
0.163,1.002,-0.319,-63.049,-87.524,-76.172
0.173,0.964,-0.298,-57.922,-87.280,-82.214
0.190,0.928,-0.280,-51.575,-86.731,-87.097
0.203,0.899,-0.250,-46.936,-87.280,-89.966
0.216,0.859,-0.229,-43.335,-87.708,-92.957
0.242,0.811,-0.197,-45.166,-86.426,-95.459
0.274,0.756,-0.162,-51.208,-82.275,-97.595
0.307,0.690,-0.132,-56.519,-77.393,-100.586
0.325,0.629,-0.089,-61.340,-72.632,-103.760
0.328,0.581,-0.065,-63.904,-69.214,-107.178
0.359,0.511,-0.054,-64.331,-64.819,-109.802
0.389,0.434,-0.048,-60.913,-60.303,-110.657
0.397,0.396,-0.024,-59.204,-56.580,-110.168
0.404,0.373,0.013,-57.922,-52.490,-108.765
0.441,0.340,0.045,-56.274,-47.974,-107.788
0.489,0.294,0.076,-55.664,-43.701,-108.337
0.541,0.252,0.100,-55.054,-40.039,-112.488
0.587,0.187,0.093,-51.270,-35.583,-118.713
0.593,0.117,0.079,-44.495,-26.794,-121.643
0.578,0.086,0.087,-39.673,-14.893,-118.591
0.545,0.077,0.095,-37.903,-2.991,-111.084
0.541,0.059,0.097,-37.720,7.996,-100.586
0.566,0.047,0.110,-39.856,17.029,-91.187
0.583,0.058,0.125,-41.382,24.414,-85.632
0.591,0.041,0.123,-37.048,31.189,-82.825
0.599,0.016,0.091,-28.503,37.781,-82.153
0.575,0.018,0.049,-21.240,44.556,-82.581
0.528,0.026,0.011,-14.343,51.453,-81.299
0.503,0.028,-0.014,-10.925,58.411,-77.454
0.488,0.033,-0.021,-10.620,63.782,-73.547
0.463,0.059,0.004,-12.146,67.627,-71.106
0.416,0.075,0.031,-12.756,72.388,-70.618
0.390,0.072,0.049,-12.390,79.041,-71.106
0.361,0.058,0.062,-10.315,85.754,-72.388
0.321,0.066,0.062,-6.653,90.759,-74.402
0.264,0.058,0.033,0.244,96.619,-76.904
0.247,0.033,-0.003,8.362,102.478,-78.979
0.232,0.001,-0.045,15.320,106.323,-80.505
0.192,-0.044,-0.066,20.996,109.924,-81.970
0.149,-0.088,-0.047,24.780,114.502,-81.848
0.080,-0.117,-0.029,26.123,120.483,-78.430
-0.020,-0.114,-0.049,30.334,130.920,-70.557
-0.127,-0.111,-0.129,37.109,144.958,-56.824
-0.219,-0.104,-0.230,40.894,158.630,-38.208
-0.265,-0.106,-0.305,37.476,169.678,-18.982
-0.298,-0.089,-0.315,27.710,175.049,-3.662
-0.350,-0.034,-0.273,15.686,176.941,8.118
-0.370,-0.001,-0.228,8.972,179.260,14.099
-0.377,0.040,-0.205,8.118,181.580,12.024
-0.391,0.058,-0.185,12.878,183.228,3.052
-0.450,0.064,-0.192,20.691,183.899,-8.362
-0.510,0.035,-0.231,28.992,187.195,-20.142
-0.606,0.018,-0.281,33.569,192.810,-28.503
-0.709,-0.003,-0.351,35.400,200.500,-32.410
-0.780,-0.035,-0.408,42.419,204.895,-33.386
-0.837,-0.059,-0.457,45.898,204.529,-31.067
-0.895,-0.059,-0.497,46.448,199.951,-22.278
-0.905,-0.045,-0.473,43.335,191.040,-8.118
-1.173,0.955,-0.543,145.508,2.258,41.809
-1.150,1.034,-0.554,147.705,-5.432,46.448
-1.120,1.096,-0.580,150.757,-12.451,43.091
-1.104,1.152,-0.599,153.076,-20.630,32.532
-1.098,1.170,-0.614,154.785,-31.555,18.311
-1.088,1.171,-0.641,157.837,-42.847,2.991
-1.096,1.199,-0.683,161.438,-54.382,-9.399
-1.133,1.260,-0.727,162.476,-67.017,-19.104
-1.146,1.314,-0.748,158.325,-80.139,-26.184
-1.144,1.349,-0.741,148.926,-95.520,-31.494
-1.125,1.387,-0.723,138.428,-111.267,-34.424
-1.092,1.449,-0.711,129.333,-123.352,-36.743
-1.056,1.495,-0.735,119.568,-130.737,-38.269
-1.005,1.533,-0.760,107.483,-135.803,-39.124
-0.931,1.575,-0.783,94.788,-141.418,-39.795
-0.870,1.594,-0.823,84.961,-147.095,-42.175
-0.866,1.625,-0.820,75.928,-156.860,-45.776
-0.830,1.641,-0.792,71.960,-173.401,-49.866
-0.771,1.615,-0.751,74.585,-191.406,-53.650
-0.723,1.624,-0.711,81.238,-208.984,-55.420
-0.676,1.620,-0.665,91.309,-225.647,-56.030
-0.619,1.596,-0.626,98.938,-239.990,-56.091
-0.568,1.590,-0.573,102.295,-250.549,-54.688
-0.517,1.599,-0.520,99.854,-257.568,-51.758
-0.438,1.595,-0.466,92.468,-260.132,-48.645
-0.356,1.603,-0.398,82.336,-258.728,-47.241
-0.303,1.628,-0.324,71.045,-255.005,-49.683
-0.251,1.641,-0.292,61.890,-248.718,-55.054
-0.187,1.615,-0.277,54.932,-240.295,-61.584
-0.107,1.597,-0.249,44.922,-234.009,-67.139
-0.032,1.564,-0.206,33.752,-228.271,-70.068
0.066,1.561,-0.153,26.062,-221.924,-70.862
0.152,1.600,-0.081,21.851,-214.722,-72.144
0.236,1.665,-0.011,19.653,-205.200,-75.928
0.343,1.690,0.010,20.142,-191.284,-81.055
0.422,1.706,-0.018,20.386,-173.462,-88.440
0.449,1.724,-0.060,16.235,-154.968,-95.032
0.437,1.742,-0.157,8.240,-138.306,-95.703
0.465,1.741,-0.265,-3.967,-126.282,-90.698
0.541,1.755,-0.284,-24.292,-119.995,-85.754
0.579,1.768,-0.243,-44.800,-115.845,-85.938
0.614,1.738,-0.213,-55.176,-109.619,-92.590
0.654,1.681,-0.210,-58.716,-103.516,-104.187
0.690,1.608,-0.242,-56.702,-101.868,-114.929
0.706,1.528,-0.286,-52.063,-103.088,-122.986
0.703,1.482,-0.314,-48.340,-105.286,-127.319
0.697,1.459,-0.341,-45.898,-107.239,-128.296
0.710,1.429,-0.340,-46.387,-108.093,-127.258
0.722,1.381,-0.337,-47.974,-107.117,-126.831
0.742,1.320,-0.342,-49.133,-104.919,-128.052
0.753,1.240,-0.359,-49.255,-103.210,-131.226
0.753,1.147,-0.357,-50.781,-103.210,-135.803
0.749,1.051,-0.345,-52.856,-104.065,-139.526
0.746,0.947,-0.321,-54.504,-103.699,-141.785
0.740,0.863,-0.282,-55.298,-101.807,-141.235
0.727,0.795,-0.238,-55.481,-99.304,-136.414
0.726,0.738,-0.198,-53.528,-96.191,-130.615
0.738,0.696,-0.162,-52.124,-93.933,-123.535
0.739,0.646,-0.127,-51.941,-92.102,-116.150
0.719,0.591,-0.093,-53.467,-91.064,-108.521
0.719,0.534,-0.055,-58.411,-89.355,-99.182
0.739,0.479,-0.010,-68.176,-83.313,-84.290
0.742,0.470,0.051,-81.726,-73.608,-66.528
0.745,0.498,0.117,-95.398,-61.584,-49.805
0.765,0.515,0.167,-106.262,-46.875,-37.231
0.762,0.545,0.206,-113.281,-32.837,-29.114
0.761,0.550,0.232,-116.089,-24.353,-28.198
0.764,0.525,0.262,-113.464,-22.644,-32.837
0.775,0.491,0.272,-104.065,-25.146,-39.612
0.796,0.441,0.292,-89.722,-30.457,-46.082
0.820,0.390,0.315,-76.050,-36.194,-49.866
0.829,0.352,0.336,-63.599,-37.842,-49.316
0.826,0.337,0.347,-53.406,-33.997,-43.518
0.811,0.337,0.365,-48.950,-27.222,-34.790
0.758,0.356,0.382,-45.654,-19.104,-25.330
0.703,0.397,0.420,-42.419,-11.963,-18.127
0.660,0.447,0.460,-38.269,-6.409,-16.479
0.598,0.490,0.482,-32.471,-3.113,-22.400
0.583,0.504,0.479,-22.339,-2.869,-33.630
0.556,0.472,0.437,-8.545,-4.883,-49.927
0.545,0.397,0.401,4.211,-8.301,-66.956
0.504,0.315,0.377,13.000,-13.428,-81.970
0.448,0.232,0.394,14.282,-16.479,-92.896
0.393,0.139,0.447,10.986,-16.418,-99.121
0.359,0.055,0.515,7.751,-15.015,-98.816
0.334,-0.015,0.601,6.958,-12.451,-94.055
0.324,-0.066,0.649,10.864,-6.348,-88.257
0.323,-0.125,0.668,20.996,2.869,-83.557
0.321,-0.171,0.642,34.607,13.916,-78.552
0.292,-0.212,0.583,46.814,26.855,-73.425
0.239,-0.222,0.513,56.580,40.222,-65.735
0.181,-0.195,0.432,64.453,53.467,-52.856
0.135,-0.162,0.314,70.679,68.909,-37.842
0.103,-0.127,0.216,71.777,84.351,-23.804
0.057,-0.068,0.144,67.627,95.703,-11.536
0.013,-0.007,0.087,62.805,103.394,-3.540
-0.026,0.029,0.032,60.608,108.826,2.686
-0.078,0.049,-0.024,59.998,115.173,7.019
-0.143,0.063,-0.107,60.059,122.253,7.874
-0.200,0.058,-0.199,60.852,129.883,8.362
-0.243,0.045,-0.286,60.120,135.742,9.338
-0.260,0.037,-0.341,57.068,137.390,12.329
-0.307,0.030,-0.409,53.711,137.024,18.494
-0.317,0.045,-0.463,52.551,134.705,25.696
-0.318,0.063,-0.509,51.697,130.920,33.813
-0.321,0.127,-0.535,51.819,126.526,41.626
-0.351,0.223,-0.565,53.467,122.803,51.514
-0.353,0.295,-0.625,56.213,120.178,60.364
-0.344,0.353,-0.675,56.335,117.188,66.589
-0.318,0.393,-0.702,53.955,113.831,70.374
-0.280,0.421,-0.700,50.171,109.497,70.618
-0.231,0.441,-0.691,49.072,103.577,66.711
-0.215,0.458,-0.650,50.720,94.238,59.509
-0.235,0.509,-0.626,54.626,80.139,50.110
-0.270,0.531,-0.678,64.575,65.918,40.283
-0.298,0.514,-0.755,75.562,57.190,34.058
-0.322,0.499,-0.830,81.116,52.490,34.119
-0.353,0.513,-0.861,80.383,47.791,40.710
-0.342,0.538,-0.876,76.904,41.748,49.744
0.130,1.789,-0.704,40.649,-58.289,79.041
0.144,1.740,-0.690,30.212,-64.575,59.814
0.099,1.698,-0.665,20.996,-71.899,48.340
0.081,1.628,-0.646,15.686,-75.806,42.603
0.105,1.583,-0.644,14.954,-77.576,41.626
0.102,1.571,-0.622,15.625,-79.712,44.250
0.107,1.619,-0.614,18.799,-80.994,48.218
0.160,1.633,-0.610,21.301,-81.482,49.438
0.232,1.644,-0.598,18.066,-84.045,46.326
0.266,1.658,-0.554,13.733,-89.111,39.429
0.299,1.670,-0.507,13.367,-95.032,32.898
0.320,1.686,-0.471,15.076,-100.769,28.870
0.356,1.720,-0.416,12.695,-103.455,27.710
0.425,1.732,-0.361,7.080,-102.112,26.611
0.504,1.772,-0.297,0.671,-98.206,26.367
0.585,1.826,-0.251,-3.662,-93.323,24.414
0.623,1.875,-0.222,-5.859,-88.562,18.372
0.628,1.954,-0.188,-8.484,-84.961,9.583
0.694,1.922,-0.204,-8.850,-83.313,-1.709
0.709,1.895,-0.195,-13.245,-82.764,-14.771
0.708,1.846,-0.173,-22.949,-80.627,-28.015
0.723,1.769,-0.151,-34.912,-75.439,-36.560
0.739,1.704,-0.118,-46.997,-69.397,-39.490
0.752,1.647,-0.074,-56.946,-63.782,-39.978
0.761,1.599,-0.061,-61.096,-59.143,-41.077
